,T,E,TEA_WUE
2022-07-05 22:30:00,0.000404589711560176,0.00428105652006452,11663.0443522738
2022-07-05 23:00:00,0.000668164908070793,0.00331181618658081,13072.9172036591
2022-07-05 23:30:00,0.00115985060733769,0.00301303275419011,13141.1317226326
2022-07-06 00:00:00,0.000770186575512376,0.00313743901842443,14962.8001650554
2022-07-06 00:30:00,0.00209414929488861,0.00174933989692839,15811.0910602299
2022-07-06 01:00:00,0.00337072097302974,0.000446880093589255,15811.0910602299
2022-07-06 01:30:00,0.000776992532021176,0.00292797682419362,20006.6752800867
2022-07-06 02:00:00,7.34824095058754E-05,0.00352815230311202,32594.957341573
2022-07-06 02:30:00,0.000339644176639222,0.00232746732326848,23503.5408473367
2022-07-06 03:00:00,0.000412629279830962,0.00215997365233114,22144.8519691654
2022-07-06 03:30:00,0.000395255930188947,0.00217138036781515,21656.3023252
2022-07-06 04:00:00,0.00206052100034685,-0.000128880213056448,15811.0910602299
2022-07-06 04:30:00,0.00241604479461098,-0.00157613101951498,21067.9014236554
2022-07-06 05:00:00,0.00289208371569494,-0.00264177353524524,18768.550916223
2022-07-06 05:30:00,0.00289753561064713,-0.00280364331640346,18768.550916223
2022-07-06 06:00:00,0.00299302860202237,-0.00299302860202237,18268.7141576442
2022-07-06 06:30:00,0.00128966232161684,-0.00128966232161684,18768.550916223
2022-07-06 07:00:00,0.000385242041342159,-0.000385242041342159,18768.550916223
2022-07-06 07:30:00,0.00152485257896294,-0.00152485257896294,18768.550916223
2022-07-06 08:00:00,0.000724763099970715,-0.000724763099970715,18768.550916223
2022-07-06 08:30:00,0.000615069054586506,-0.000615069054586506,18768.550916223
2022-07-06 09:00:00,0.00252798097198801,-0.00252798097198801,18768.550916223
2022-07-06 09:30:00,0.00241569766738127,0.00202349275753114,18768.550916223
2022-07-06 10:00:00,-0.000778832988236197,0.012303806864471,18768.550916223
2022-07-06 10:30:00,-0.000924383084237575,0.0181641765445994,15603.830323662
2022-07-06 11:00:00,-0.0103082764812948,0.020728116626753,8162.76083186287
2022-07-06 11:30:00,0.00604051239798326,0.0357470202103765,5629.4444963231
2022-07-06 12:00:00,0.0110856024833922,0.0522318264455812,5338.92386923479
2022-07-06 12:30:00,0.0134164365025894,0.0436958022186364,5636.45489548714
2022-07-06 13:00:00,0.0131172887853278,0.0475095216850154,5404.65447417105
2022-07-06 13:30:00,0.0053130297316494,0.0675669754491762,5538.59227251754
2022-07-06 14:00:00,0.00879856001722183,0.0658871802455977,5690.13213904726
2022-07-06 14:30:00,0.00956115552555834,0.0633571811512135,5702.85606196685
2022-07-06 15:00:00,0.00825576912183146,0.0646737542902741,5674.5853409543
2022-07-06 15:30:00,0.00747308081259348,0.051652226343971,5483.67743614131
2022-07-06 16:00:00,0.00743662160813635,0.0541025761863988,5486.99043604129
2022-07-06 16:30:00,0.00864807871230848,0.0470094805680098,6611.37336847053
2022-07-06 17:00:00,0.00829266152875245,0.0545141436682146,6371.23631493384
2022-07-06 17:30:00,0.00747720767850423,0.0450297690446952,5999.03937706888
2022-07-06 18:00:00,0.00845397394520051,0.0350360690190653,7931.54705670756
2022-07-06 18:30:00,0.00923081443776399,0.0511610428841234,7041.33387157631
2022-07-06 19:00:00,-0.00363132736024656,0.0402960182533486,8165.83714078733
2022-07-06 19:30:00,-0.0031998688502321,0.0321419824448321,8221.72522263723
2022-07-06 20:00:00,-0.00257761227350902,0.0145860396955097,7902.22299027648
2022-07-06 20:30:00,-0.00275967606065492,0.0145761684284163,7916.68839138696
2022-07-06 21:00:00,-0.00274699997390563,0.0127476007260639,8144.82269088126
2022-07-06 21:30:00,-0.00163742958209744,0.0116358700477415,9431.52709646529
2022-07-06 22:00:00,-0.00251521014193006,0.012320358068472,9702.69492339372
2022-07-06 22:30:00,-0.000391060500588408,0.0100770916462944,11920.2504719076
2022-07-06 23:00:00,0.00127687669586077,0.00820989375606613,10231.8310954991
2022-07-06 23:30:00,0.00136627312309125,0.00857402498644135,9939.75246525473
2022-07-07 00:00:00,0.00196981890341513,0.00738955853047377,9839.68883152951
2022-07-07 00:30:00,0.00151750923985752,0.00768125779875448,11254.9894774944
2022-07-07 01:00:00,0.00162646710166839,0.00746470374131661,11254.9894774944
2022-07-07 01:30:00,0.0018272542334975,0.000772185901748801,11269.4489097856
2022-07-07 02:00:00,0.00157989051916144,0.00101939303401176,10511.4520350676
2022-07-07 02:30:00,0.00125274387260126,0.00134643380482124,10250.5947455958
2022-07-07 03:00:00,0.00288237062188687,-0.000283298811590174,10879.8499277676
2022-07-07 03:30:00,0.00280624843481103,-0.000207142917756827,11269.9790637388
2022-07-07 04:00:00,0.00262757891215207,-2.84396874659695E-05,11269.9790637388
2022-07-07 04:30:00,0.00250123433372467,0.000705396314080833,12569.5843845685
2022-07-07 05:00:00,0.00271596835844665,-0.000307655751442149,13649.5811149696
2022-07-07 05:30:00,0.00167456348629216,0.00113955799251594,13082.9288552712
2022-07-07 06:00:00,0.00192513998422226,0.000424602182612539,11463.6333549711
2022-07-07 06:30:00,0.00328707134247579,-0.00104517435270449,13308.948792653
2022-07-07 07:00:00,0.00255197669879228,-0.000630517984687576,17206.4896667336
2022-07-07 07:30:00,0.000301704254476677,0.00155293713058762,21003.9281095753
2022-07-07 08:00:00,0.000229069642217231,0.00156515854813647,28420.2124268568
2022-07-07 08:30:00,0.000236836614674711,0.000962926795798689,28362.4344090251
2022-07-07 09:00:00,0.000329597224795204,0.000953990485796896,21003.9281095753
2022-07-07 09:30:00,0.000127208979651733,0.0423600522192292,13141.1317226326
2022-07-07 10:00:00,0.000259541307261425,0.0376777651428005,9625.65173864669
2022-07-07 10:30:00,0.0053231776600604,0.0074774298406628,8202.77404962146
2022-07-07 11:00:00,0.00748975162144293,0.0515828931262758,6351.1120865854
2022-07-07 11:30:00,0.00665751049331565,0.0515903156024174,5586.97975410474
2022-07-07 12:00:00,0.0174829831144598,0.0455328593196329,6227.76720830614
2022-07-07 12:30:00,0.0149838146756616,0.0479513881992822,6117.92878319975
2022-07-07 13:00:00,0.0139228694341671,0.0506916508694426,5577.6157413496
2022-07-07 13:30:00,0.0205874165510296,0.0543515201093989,5505.29950305191
2022-07-07 14:00:00,0.0087399950226788,0.0688945304307389,5722.16938111941
2022-07-07 14:30:00,0.0111371857500318,0.0706843695803382,5714.47461024737
2022-07-07 15:00:00,0.00986855294479127,0.0719664173629473,6259.28335596029
2022-07-07 15:30:00,0.00727924655151388,0.0597348222369383,6219.02113348334
2022-07-07 16:00:00,0.0069058257200445,0.0458237506224949,6461.74657052088
2022-07-07 16:30:00,0.0141497294339274,0.0608503223253749,5104.48808981023
2022-07-07 17:00:00,0.000688635632020592,0.0721618116889694,5089.01713794324
2022-07-07 17:30:00,0.0113768772875019,0.0139614685518957,5749.34175694315
2022-07-07 18:00:00,-0.00555926262643934,0.00555926262643934,7904.31665395252
2022-07-07 18:30:00,-0.00831275680152047,0.00831275680152047,11074.4908079654
2022-07-07 19:00:00,-0.00456306212354733,0.00456306212354733,15395.7589047116
2022-07-07 19:30:00,0.00762323229852493,0.0218096151177892,10791.2853210431
2022-07-07 20:00:00,-0.00171056293583266,0.00171056293583266,28770.9932138191
2022-07-07 20:30:00,-0.00026410617007838,0.00026410617007838,27710.9071735689
2022-07-07 21:00:00,-0.00252154631054391,0.00252154631054391,33766.8798817529
2022-07-07 21:30:00,-0.00101771641607819,0.00101771641607819,29043.0968699076
2022-07-07 22:00:00,-0.00191845496438136,0.00191845496438136,28424.3420637557
2022-07-07 22:30:00,0.00376699950382612,0.00306345049617388,32299.8898581468
2022-07-07 23:00:00,-0.00113106453987725,0.00113106453987725,29470.6263273408
2022-07-07 23:30:00,-2.77140149254021E-05,2.77140149254021E-05,34996.8980702836
2022-07-08 00:00:00,-0.00437766029900608,0.0163745081253864,26806.343529212
2022-07-08 00:30:00,0.000637974727607595,0.0113507761452825,29470.6263273408
2022-07-08 01:00:00,0.0012810900447203,0.0106621169860921,26363.0992541229
2022-07-08 01:30:00,-0.00536135790602908,0.0172313662117938,27531.3375879796
2022-07-08 02:00:00,-0.0077094361314232,0.0077094361314232,17735.3175226668
2022-07-08 02:30:00,0.00745954669427503,0.00836510330572497,8584.24670930296
2022-07-08 03:00:00,0.000255931131988521,0.00489386886801148,27531.3375879796
2022-07-08 03:30:00,0.00120549257079466,0.00573560742920534,11269.2721918012
2022-07-08 04:00:00,0.00277363951830547,0.0116773867340997,7393.28289971519
2022-07-08 04:30:00,0.00761822657496643,-0.00761822657496643,7836.88388947218
2022-07-08 05:00:00,-0.00368445667206871,0.0197788199468298,7902.22299027648
2022-07-08 05:30:00,0.00304873995712641,0.0219279600428736,8102.79379106913
2022-07-08 06:00:00,0.000131358841479369,0.0136102176031316,21392.113883196
2022-07-08 06:30:00,0.00117657956642506,-0.00117657956642506,21392.113883196
2022-07-08 07:00:00,-0.00899527175830434,0.0227385148284895,6608.21400890717
2022-07-08 07:30:00,0.0012062792958355,0.0128750486323827,13071.4706274793
2022-07-08 08:00:00,-0.0016414612888114,0.0151871328492293,20661.1070705332
2022-07-08 08:30:00,0.00175882885818529,-0.00175882885818529,16058.5931848949
2022-07-08 09:00:00,-0.00429871093330115,0.0293760514805631,22224.8230343176
2022-07-08 09:30:00,0.00658141584322653,0.0226006491027315,12180.3957797965
2022-07-08 10:00:00,0.00444976191674723,0.0126873380832528,8732.31826506438
2022-07-08 10:30:00,0.0167713225665047,0.0446001333052286,7912.84205762349
2022-07-08 11:00:00,0.0272735550605054,0.0484758266902703,5651.22012368468
2022-07-08 11:30:00,0.0134263107390616,0.00941728926093838,5626.27778628353
2022-07-08 12:00:00,0.0120701285013662,0.00274417149863376,6741.98851384997
2022-07-08 12:30:00,0.014095871443856,0.112897983473958,6878.83794081891
2022-07-08 13:00:00,0.0135956931475232,-0.00291079314752321,5723.31947030465
2022-07-08 13:30:00,0.0141260425479395,0.0657119165548416,6220.66975663509
2022-07-08 14:00:00,0.0140359785082263,0.0689951133815279,6199.68555259224
2022-07-08 14:30:00,0.00577174541360094,0.0772672862489226,6692.53446925192
2022-07-08 15:00:00,0.00705958384290553,0.00274281615709447,6748.89329573915
2022-07-08 15:30:00,0.00171138197803665,-0.00171138197803665,6940.5278505361
2022-07-08 16:00:00,0.0143683086942072,0.0374217244758169,6676.04978771924
2022-07-08 16:30:00,0.00512560923325274,0.050655800804525,6213.57230496405
2022-07-08 17:00:00,0.00749224940024178,0.0459213422983635,5633.27578539152
2022-07-08 17:30:00,0.00864278205193545,0.0359323948909399,5401.51387756134
2022-07-08 18:00:00,0.00467133490206999,-0.00467133490206999,4889.45841428412
2022-07-08 18:30:00,-0.000724676648910021,0.0526867549243957,7344.78117384953
2022-07-08 19:00:00,-0.000508536209464495,0.0339786927771729,5320.89894346771
2022-07-08 19:30:00,0.00493748144289142,0.0226567894462421,3531.7437811178
2022-07-08 20:00:00,0.00375497719267082,0.00998611294395769,4434.85335037678
2022-07-08 20:30:00,-0.00226906137407831,0.00226906137407831,11430.6098702665
2022-07-08 21:00:00,0.00104760005171015,-0.00104760005171015,17227.4848923362
2022-07-08 21:30:00,0.00224253012972093,-0.00224253012972093,28408.865150073
2022-07-08 22:00:00,-0.000335698823560771,0.000335698823560771,28705.934077741
2022-07-08 22:30:00,-0.00219665611039155,0.00219665611039155,10324.7023006756
2022-07-08 23:00:00,-0.00444168831442674,0.00444168831442674,12184.2489244924
2022-07-08 23:30:00,-0.00305873155367542,0.0170351925562721,24836.6651025791
2022-07-09 00:00:00,-0.00798737131214213,0.0219840310131753,14068.1224913618
2022-07-09 00:30:00,0.00101058838239214,0.0127446117151226,12215.5936577656
2022-07-09 01:00:00,-0.000827119177826231,0.000827119177826231,7578.28916395556
2022-07-09 01:30:00,7.68988731921031E-05,0.0135163788762237,7179.18057992059
2022-07-09 02:00:00,-0.0018868882699438,0.0018868882699438,7903.46959230756
2022-07-09 02:30:00,0.000599298234926675,0.0129943207982462,4834.57939468574
2022-07-09 03:00:00,-0.00215154839190405,0.0157438540949457,4256.83981225792
2022-07-09 03:30:00,-0.00154207092640821,0.0154142656438096,10138.9097005519
2022-07-09 04:00:00,-0.00141860494329208,0.015290078454697,26806.343529212
2022-07-09 04:30:00,-0.00295756247789208,0.00295756247789208,9087.15600349449
2022-07-09 05:00:00,0.0027457567046559,-0.0027457567046559,7782.86690342476
2022-07-09 05:30:00,-0.000291697680492757,0.000291697680492757,12307.8432895117
2022-07-09 06:00:00,-0.00115663024996114,0.0153305030550043,5228.01551551899
2022-07-09 06:30:00,0.00354273724578914,0.0113498414960403,5516.94848310145
2022-07-09 07:00:00,-0.000748515001295236,0.0149223974880599,4017.0352879941
2022-07-09 07:30:00,-0.00309701987604479,0.0177692714629025,5481.49560336968
2022-07-09 08:00:00,0.0139967337903762,-1.73472347597681E-18,1530.26188164105
2022-07-09 08:30:00,0.00566024903045284,0.00793315330919126,773.005460785947
2022-07-09 09:00:00,0.00405483951046331,0.00953846031971439,1530.26188164105
2022-07-09 09:30:00,0.0307455277460532,0,773.005460785947
2022-07-09 10:00:00,0.00653609299065286,0.0304843204717414,2346.40652466765
2022-07-09 10:30:00,0.052256391067781,-6.93889390390723E-18,2346.40652466765
2022-07-09 11:00:00,0.06416711405713,0.0288253128846734,2526.26217041745
2022-07-09 11:30:00,0.0701429459560698,0.0135518521209769,2494.66301301636
2022-07-09 12:00:00,0.0587504656926109,0,3324.02542408835
2022-07-09 12:30:00,0.0298730390118482,0.0250718051546508,3324.02542408835
2022-07-09 13:00:00,0.0318746721364911,0.0335454030259593,3276.45646838822
2022-07-09 13:30:00,0.00671841018339365,0.0460419766348501,6747.87233108275
2022-07-09 14:00:00,0.00892070499535374,0.0411509541218976,7962.94787338591
2022-07-09 14:30:00,0.00333494947209664,0.050221307338917,15996.0506799792
2022-07-09 15:00:00,0.00346745248190409,0.0582436880156929,15996.0506799792
2022-07-09 15:30:00,0.00439309655501251,0.0494597510968492,15858.7883183507
2022-07-09 16:00:00,0.00309703796896591,0.0521018710007683,15996.0506799792
2022-07-09 16:30:00,0.00548546396753158,0.0396681588194853,16463.5980279868
2022-07-09 17:00:00,0.00243565899924173,0.0425324421050831,21933.3897501887
2022-07-09 17:30:00,-0.00103212434821797,0.0429788566178349,16607.2428518756
2022-07-09 18:00:00,-0.00616568874659104,0.0391413974678312,19499.4348459281
2022-07-09 18:30:00,0.000532967564429916,0.0265335868314055,21281.4934450337
2022-07-09 19:00:00,0.000704772113489066,0.0152775251194807,24821.101683494
2022-07-09 19:30:00,-0.00122727896149349,0.0162461143096446,12443.6731651471
2022-07-09 20:00:00,-0.000793595001924228,0.0143866427512848,10842.0162137129
2022-07-09 20:30:00,-0.00378928179527721,0.018239999121848,9744.6724958477
2022-07-09 21:00:00,0.0012988786936813,0.0144220713063187,12215.5936577656
2022-07-09 21:30:00,-0.000364777321277009,0.0140511058862755,15832.1851146386
2022-07-09 22:00:00,-6.14464976884956E-05,0.0047396264976885,23158.0985049748
2022-07-09 22:30:00,-0.00199886236105775,0.0166784912664954,12013.7710205422
2022-07-09 23:00:00,-0.00173966757360804,0.0164189855312706,11408.303108872
2022-07-09 23:30:00,-0.000321590314520207,0.0145713426301661,17087.1216671823
2022-07-10 00:00:00,-0.0098258611217714,0.0245055161314875,10606.1427601137
2022-07-10 00:30:00,0.00445623359200676,0.0105163672291697,11408.303108872
2022-07-10 01:00:00,-2.89436330767793E-05,0.0147087802505313,14069.6131083477
2022-07-10 01:30:00,-0.000575529171995967,0.0148253797383955,15553.6214281085
2022-07-10 02:00:00,0.00710490660736273,0.00647179194218937,22323.0735526291
2022-07-10 02:30:00,-5.05804637327713E-06,0.00730240804637328,15406.740450544
2022-07-10 03:00:00,0.000285712827403548,0.0117213371725965,16285.0323401891
2022-07-10 03:30:00,0.00271845644301452,0.00775724355698548,16071.5457884825
2022-07-10 04:00:00,-0.00303868093276563,0.0181069309327656,18234.5940321846
2022-07-10 04:30:00,0.00115674785403149,0.00333913714596851,23446.1753172098
2022-07-10 05:00:00,-0.000106738878050069,0.00414375387805007,21695.1295153383
2022-07-10 05:30:00,0.00104599872215894,0.0112580804624458,28907.7240208764
2022-07-10 06:00:00,0.00126164789653657,0.000874372103463432,21904.9202999215
2022-07-10 06:30:00,-0.000260510903129378,0.0130076589284136,27410.9275239269
2022-07-10 07:00:00,-0.000524487466705087,0.00625373746670509,29262.5708874924
2022-07-10 07:30:00,-0.00475841701516891,0.0182205604013646,23521.079390037
2022-07-10 08:00:00,0.00055801990171179,0.00655298009828821,28727.862735588
2022-07-10 08:30:00,-0.000962177162625309,0.00426786716262531,28727.0501182611
2022-07-10 09:00:00,0.000615489468922545,0.00724366053107746,26874.7504441038
2022-07-10 09:30:00,0.00123903758278329,0.0211679124172167,18078.5397907535
2022-07-10 10:00:00,0.00199271569742811,0.0106361843025719,15687.0607836824
2022-07-10 10:30:00,0.0020876441539678,0.0245876058460322,17146.8749179517
2022-07-10 11:00:00,0.00559031498416204,0.0539803869334905,14577.3577137819
2022-07-10 11:30:00,0.00554131909048395,0.0694474618294843,14634.4056563801
2022-07-10 12:00:00,0.00310972210327367,0.0518920384751925,13399.0808625884
2022-07-10 12:30:00,0.00684401035894953,0.0524392550434672,11293.6061464303
2022-07-10 13:00:00,0.0096118173419103,0.0485190180171604,11814.9860162888
2022-07-10 13:30:00,0.00722727588990204,0.0509492321676368,12671.7526725286
2022-07-10 14:00:00,0.00484525930767082,0.0580957778556827,13436.4090507949
2022-07-10 14:30:00,0.0106984583418313,0.0522354800284699,10587.9738565094
2022-07-10 15:00:00,-0.00882418031633882,0.105340180316339,10129.7886889169
2022-07-10 15:30:00,0.0301882556887678,0.0589817443112322,9271.06145172442
2022-07-10 16:00:00,0.0126909522034264,0.0622175477965736,10129.7886889169
2022-07-10 16:30:00,0.00300932630744617,0.0444424236925538,10129.7886889169
2022-07-10 17:00:00,0.00456572605644061,0.0400669739435594,11263.0634967871
2022-07-10 17:30:00,0.00313183606450666,0.0472201639354933,12671.7526725286
2022-07-10 18:00:00,0.00556232140238284,0.102383178597617,12345.574525224
2022-07-10 18:30:00,-0.0254713685732218,0.0899598685732218,12475.5553926823
2022-07-10 19:00:00,0.000636123698523345,0.0994988763014767,15302.1445203847
2022-07-10 19:30:00,0.000389595808562718,0.0351801041914373,33000.0880684319
2022-07-10 20:00:00,0.00100336553412196,0.015494434465878,20096.3485285733
2022-07-10 20:30:00,-0.00145592633872498,0.0154609640420583,23210.6463853647
2022-07-10 21:00:00,-0.00228101277872226,0.0245323627787223,29439.9943208004
2022-07-10 21:30:00,-0.00377674922306024,0.0271649492230602,29261.7582701656
2022-07-10 22:00:00,-0.00111315015397074,0.00601836015397074,26685.9889702401
2022-07-10 22:30:00,-0.00289230966696448,0.0144639596669645,29083.5222195308
2022-07-10 23:00:00,-0.00218518632962953,0.00481758632962953,28727.0501182611
2022-07-10 23:30:00,-0.00192234944453659,0.00363428444453659,28727.0501182611
2022-07-11 00:00:00,-0.000547772985950645,0.0136551402398038,27946.2737013947
2022-07-11 00:30:00,-0.00123326917886507,0.0141036698764125,20096.3485285733
2022-07-11 01:00:00,-0.00273049856779715,0.0408219485677971,28727.0501182611
2022-07-11 01:30:00,-0.00290627584025725,0.0223328758402572,29745.8672460469
2022-07-11 02:00:00,0.00171486639798326,0.00676441418565124,22626.9070740041
2022-07-11 02:30:00,0.00101968892288302,0.00749946107711698,29577.2739754173
2022-07-11 03:00:00,-0.00016457488134107,0.0110603748813411,36307.839484515
2022-07-11 03:30:00,-0.00230269178239075,0.00376754178239075,37201.2416062817
2022-07-11 04:00:00,-0.00223301727645353,0.00624686227645353,36307.839484515
2022-07-11 04:30:00,0.000230135848389793,0.00149868915161021,43084.1900911155
2022-07-11 05:00:00,-0.000168633432551857,0.00552033343255186,43154.0670469288
2022-07-11 05:30:00,-0.000401306075321689,0.00314608607532169,43154.0670469288
2022-07-11 06:00:00,0.000398777916215744,0.00231795242835856,43154.0670469288
2022-07-11 06:30:00,-0.000368242810948289,0.00311783041165719,43154.0670469288
2022-07-11 07:00:00,-0.000110867574797165,0.0117020675747972,43154.0670469288
2022-07-11 07:30:00,0.000366001090602741,0.00270459639974166,43154.0670469288
2022-07-11 08:00:00,-0.000136683986809104,0.0034832939868091,48776.8023249457
2022-07-11 08:30:00,0.00105112586362121,0.00618137413637879,23713.7897591951
2022-07-11 09:00:00,0.00404877862268831,0.0303097713773117,20096.3485285733
2022-07-11 09:30:00,0.00597241155938686,0.0172263384406131,13931.4621407663
2022-07-11 10:00:00,0.00490989860481579,0.0921301013951842,12931.4585394895
2022-07-11 10:30:00,0.0106145758347318,0.107793924165268,12292.0998915723
2022-07-11 11:00:00,0.0190387007085755,0.0944607992914245,7181.51140888461
2022-07-11 11:30:00,0.0110249409446606,0.0974560590553394,6211.11507517046
2022-07-11 12:00:00,-0.0021738107550061,0.119975810755006,7297.70989632362
2022-07-11 12:30:00,-0.0120207147184476,0.151145214718448,5043.53850541851
2022-07-11 13:00:00,-0.00705756291953606,0.130799562919536,5551.42980618214
2022-07-11 13:30:00,-0.00651812042251734,0.119546620422517,5847.40290201635
2022-07-11 14:00:00,-0.00271143889383366,0.0837039388938337,5732.69669226336
2022-07-11 14:30:00,-0.00213058434553043,0.0939280843455304,6280.46555736987
2022-07-11 15:00:00,0.00120372801453661,0.0681577719854634,6505.6266772345
2022-07-11 15:30:00,0.00289129378074724,0.0423722562192528,6280.46555736987
2022-07-11 16:00:00,-0.00175874321286137,0.0585787432128614,7907.99356638241
2022-07-11 16:30:00,-0.00304982077325264,0.0585518207732526,8151.12143012244
2022-07-11 17:00:00,-0.00306820671430872,0.0306184067143087,8065.25493617353
2022-07-11 17:30:00,-0.00440887563956308,0.0274159756395631,7345.4963980194
2022-07-11 18:00:00,-0.00273193632004945,0.0327583363200495,8408.03072935921
2022-07-11 18:30:00,-0.00310500497947099,0.042589254979471,9670.29026084153
2022-07-11 19:00:00,-0.00220974857736186,0.0255378985773619,8418.54731607083
2022-07-11 19:30:00,-0.00348915249914689,0.0392531524991469,8544.83093442622
2022-07-11 20:00:00,-0.000375310761152193,0.000375310761152193,16679.06526382
2022-07-11 20:30:00,0.000200229670207314,0.000613100329792686,28806.0618061728
2022-07-11 21:00:00,-0.00125492879120914,0.00125492879120914,24335.5789479488
2022-07-11 21:30:00,0.0015059932078337,-0.0015059932078337,37353.1025508175
