TIMESTAMP,T,E,WUE
2022-09-02,0.7689392312508891,0.1998447308256459,0.7937158967853991
2022-09-03,0.6576127328719298,0.2190090775767045,0.7501669762646895
2022-09-04,0.5551290166744507,0.394144446950281,0.5847935689203098
2022-09-05,0.5605075852848959,0.3554513335683064,0.6119352885243607
2022-09-06,0.4414224571308995,0.3783160509722907,0.538491790695933
2022-09-07,0.2859720059368967,0.2673641835810978,0.5168142105182095
2022-09-08,0.6071430976260319,1.042861502122484,0.36796448792843917
2022-09-09,0.931490863726564,0.27807699370743,0.7701021964180257
2022-09-10,0.195870328807385,0.1384775652513,0.5858279124468051
2022-09-11,0.5532208026185597,0.2281843587791049,0.7079820174581881
2022-09-12,0.5019120495229846,0.1019866995836201,0.8311195382760818
2022-09-13,0.6227797709931396,0.136029089296232,0.8207333935922185
2022-09-14,0.8445518530774552,0.8014746831028242,0.5130851991227902
2022-09-15,0.546582951190373,0.1295579466911751,0.8083861705495115
2022-09-16,0.3161933753324235,0.1291509040044305,0.7099976130899348
2022-09-17,0.5097783961367638,0.0898555278682387,0.8501493590154364
2022-09-18,0.4867493445311286,0.0337387897239677,0.9351785612322298
2022-09-19,0.4506221215046355,0.0142676277847457,0.9693096528659648
2022-09-20,0.496233359382479,0.1314084701012868,0.790631433520978
2022-09-21,0.7259363704810236,0.2915710978002698,0.7134457417862764
2022-09-22,0.9143098949290364,0.6073630436197603,0.6008583525189086
2022-09-23,0.4271437693166243,0.0432453388684836,0.9080647529545568
2022-09-24,0.2679231483643997,0.171468393696337,0.6097594576077773
2022-09-25,0.6774654736722994,0.1892363087847449,0.7816592597187558
2022-09-26,0.5148932413747841,0.0838636238696847,0.8599370984490613
2022-09-27,0.3483390570914469,0.0569730271354097,0.8594341759040143
2022-09-28,0.2024001239501631,0.0456496322826117,0.8159658248574403
2022-09-29,0.2558111802148606,0.1018521492679271,0.7152289852716683
2022-09-30,0.3916558149590718,0.1255220542880766,0.7572942274757463
2022-10-01,0.2302848408262008,0.1355228463393013,0.6295243345228368
2022-10-02,0.3604906346861487,0.05839259298107,0.8605993529359931
2022-10-03,0.3347736214111363,0.3224547313091823,0.5093718492598236
2022-10-04,0.4868233859609866,0.2793832912086054,0.6353682374047404
2022-10-05,0.5167675838044562,0.8807109557054875,0.3697857027455119
2022-10-06,0.7188296837467755,0.3739487293105996,0.6578000399327382
2022-10-07,0.625368835289012,0.3135514435639566,0.6660510475426024
2022-10-08,0.4062140995347685,0.1340542525808742,0.7518746895761528
2022-10-09,0.677983396295486,0.2234659280574193,0.752103726720488
2022-10-10,0.2418502028781027,0.0401163243688512,0.8577266430858432
2022-10-11,0.5276338191363157,0.2593364746759702,0.670462180446891
2022-10-12,0.3287424285940078,0.1161750641531182,0.7388840267084135
2022-10-13,0.3864021428973167,0.1166679836898206,0.7680880308252364
2022-10-14,0.8719514984412344,0.4002048482808035,0.6854122142203587
2022-10-15,0.3226414003106206,0.0906122320770846,0.7807345780518773
2022-10-16,0.2297488644379072,0.1573318614466728,0.5935425069612325
2022-10-17,0.3203823803770413,0.0232279748024326,0.9324002479776833
2022-10-18,0.452602018525253,0.1808783278432199,0.7144689193908955
2022-10-19,0.2782817187412136,0.9096802996973034,0.23425136024718463
2022-10-20,0.6649587232528806,0.5456586956223943,0.5492723901748093
2022-10-21,0.5560125624640109,0.167077388564058,0.768939689555204
2022-10-22,0.4729725976242528,0.2142361887634506,0.6882516740078688
2022-10-23,0.3511028855181058,0.0913470266147424,0.7935426720407734
2022-10-24,0.4244486722388752,0.2104502175813695,0.6685295549328286
2022-10-25,0.2299485986420242,0.1681733097933576,0.5775833828028246
2022-10-26,0.6026970733666848,0.2353983437607337,0.7191270361940838
2022-10-27,0.4316289557218082,0.0683725146123927,0.8632553728958186
2022-10-28,0.4109780014631047,0.0736325346547266,0.8480583289736335
2022-10-29,0.3417592359484419,0.4166970628705895,0.4505984543612922
2022-10-30,0.3211705720094856,0.0648359472309556,0.8320340616046185
2022-10-31,0.6309751212660972,0.1533892118159014,0.8044413732924469
2022-11-01,0.3644216309818145,0.0394856002407396,0.9022409177443448
2022-11-02,0.176160299366919,0.3045032227252279,0.36649400520380593
2022-11-03,0.2041962275939722,0.0155933583109073,0.9290532431429404
2022-11-04,0.1319182795737932,0.0921328069249679,0.5887866094973061
2022-11-05,0.2209143230698633,0.0321622777301667,0.8729148501738415
2022-11-06,0.2524222094103931,0.0389114190896054,0.8664369119007984
2022-11-07,0.2157525778604091,0.062962525736606,0.774097187687247
2022-11-08,0.0992451505408316,0.2338755149273887,0.29792552918125575
2022-11-09,0.2900222779894256,0.0,1.0
2022-11-10,0.1985203879529196,0.0706064379222922,0.7376462279719717
2022-11-11,0.2871257602345335,0.0347150461823427,0.8921359706718582
2022-11-12,0.2495439817509479,0.1328100487045455,0.6526516314047204
2022-11-13,0.4567258229697229,0.2992995238890617,0.6041144319663043
2022-11-14,0.9448285901418996,0.7287036036056149,0.5645715055090513
2022-11-15,0.4538174680698547,0.0520405053282678,0.8971242758541821
2022-11-16,0.1455601217121095,0.060265801144878,0.7072001412244266
2022-11-17,0.3040081278220355,0.0137667572057203,0.9566776423992165
2022-11-18,0.3118711456433553,0.0436410185500663,0.8772446544857948
2022-11-19,0.1967272458279245,0.0622465601609331,0.7596414821829074
2022-11-20,0.3202333281221538,0.147749121011484,0.6842849100751371
2022-11-21,0.4225558280874552,0.3435736043261048,0.5515462664791055
2022-11-22,0.1813931246249566,0.0243926785262431,0.8814656883384674
2022-11-23,0.1695971957560108,0.0554121460580021,0.7537340200576899
2022-11-24,0.2245310783836195,0.0467392507799163,0.8277023111077532
2022-11-25,0.2101767630671544,0.2223271206440603,0.4859534699750595
2022-11-26,0.1874135503916743,0.1044849937602974,0.6420503087336428
2022-11-27,0.1663071055943141,0.0089799189922362,0.9487702012546727
2022-11-28,0.1276886832730318,0.0394464130376985,0.7639848606999846
2022-11-29,0.167860581244618,0.1029744006552153,0.619789142699078
2022-11-30,0.233227591736187,0.1998101306256935,0.5385849308095233
2022-12-01,0.2302530090379593,0.0337289313659345,0.872230155917753
2022-12-02,0.1699248530573884,0.0025720370215415,0.9850893716381519
2022-12-03,0.2987931926836315,0.2498453110446437,0.5446085002295339
2022-12-04,0.2420087051108103,0.1653701424398476,0.5940630117785296
2022-12-05,0.176791355278045,0.0215553600867655,0.8913248447441156
2022-12-06,0.3622636298893904,0.2415160210690323,0.5999931089336041
2022-12-07,0.4264852587593827,0.2166282291746202,0.6631570737685245
2022-12-08,0.2420019021418181,0.0739945543307065,0.7658373921128441
2022-12-09,0.1606440698753018,1.7996483223753774,0.08194903500638535
2022-12-10,0.2248882652773172,0.2564452399234376,0.4672192208674954
2022-12-11,0.2815116653853307,0.0738901893955761,0.7920939679925787
2022-12-12,0.3000792748276638,0.27769897494185,0.5193675513873547
2022-12-13,0.2509701108323089,0.0279074634459668,0.8999293381040401
2022-12-14,0.4302702204117526,0.364841278468178,0.5411445074280425
2022-12-15,0.4032665489281619,0.4288910787815461,0.4846035600707591
2022-12-16,0.1524142047660175,0.0724391428636121,0.6778382726908239
2022-12-17,0.1574346098528463,0.0411236112239207,0.7928889017996319
2022-12-18,0.1195154740080996,0.0973997012504128,0.5509779288870176
2022-12-19,0.1305460091292438,0.0988775090375249,0.5690175539647574
2022-12-20,0.8207938528538984,0.4002145625939824,0.6722262045612692
2022-12-21,0.8995636305123986,0.5797027121363849,0.6081147150969679
2022-12-22,0.7019888831891151,0.3282452292160819,0.6813877299696894
2022-12-23,0.2014286277713032,0.0734801312619487,0.7327108400607169
2022-12-24,0.4182400683629044,0.1189343492969455,0.7785926779330411
2022-12-25,0.1598176118300533,0.0154008977413658,0.9121046185186937
2022-12-26,0.2337708607330959,0.1638939876200741,0.5878590016220939
2022-12-27,0.6398177077214214,0.4249258705714,0.6009124833110394
2022-12-28,0.1699141567084622,0.2982185231953644,0.36296153633916234
2022-12-29,0.0864369455331496,0.2263787681587776,0.27631906502713605
2022-12-30,0.2253585574598094,0.1510742469545978,0.5986687526088103
2022-12-31,0.2894340937170278,0.2004861158522091,0.5907780247961462
2023-01-01,1.2520503284733104,0.6725753623769632,0.6505422505922029
2023-01-02,0.1833018557255366,1.5782079551317252,0.10405951451177575
2023-01-03,0.5052437625789419,0.4406813462664248,0.5341266003559862
2023-01-04,0.1592899938558024,0.1309437032652873,0.5488335621805635
2023-01-05,0.2438036383936934,0.1363153492943027,0.6413876872517845
2023-01-06,0.1863027411996945,0.0995707712355169,0.6516964080116271
2023-01-07,0.385461436218675,0.2327679737039282,0.6234925579922368
2023-01-08,0.1315105544932644,0.1039793140441157,0.558455254614868
2023-01-09,0.0954406145906707,0.0239425437978424,0.7994478943175111
2023-01-10,0.1169440396363973,0.1424809410736593,0.45078172239356734
2023-01-11,0.1446319832227195,0.1821214395730647,0.44263341447263804
2023-01-12,0.1943017243541398,0.2060490486733256,0.48532871033275127
2023-01-13,0.1962953365988581,0.0612120532375244,0.7622901102899692
2023-01-14,0.1697350090860494,0.0,1.0
2023-01-15,0.1966775449445593,0.0754114682055687,0.7228426560393322
2023-01-16,0.0978466236592517,0.0,1.0
2023-01-17,0.0399030904638244,0.1040921522501368,0.27711394982047943
2023-01-18,0.0993424510188186,0.0947104199080702,0.5119349718677791
2023-01-19,0.056064198828691,0.0032604688328763,0.9450402511906771
2023-01-20,0.1171252215667648,0.0734417526158942,0.6146144790781006
2023-01-21,0.1495848021245375,0.06270310143563,0.7046317741893454
2023-01-22,0.0806420291510569,0.0600135206664584,0.5733298775318914
2023-01-23,0.0448154850861848,0.0334371007265105,0.5727029288649291
2023-01-24,0.2195706347282829,0.1945152922053488,0.5302537962452294
2023-01-25,0.1169030203294053,0.0936956607196271,0.5550985397775948
2023-01-26,0.170236267410699,0.0673470194220511,0.7165330090350129
2023-01-27,0.5167364718846562,0.8035516010077683,0.39138161019103535
2023-01-28,0.2900344024295919,0.6678492651388576,0.30278666632434914
2023-01-29,0.1202219115733431,0.0839606068845892,0.588796300884654
2023-01-30,0.2191962982868775,0.0252581960155409,0.8966752642956378
2023-01-31,0.1462036995557885,0.0562734129115315,0.7220751904953501
2023-02-01,0.1993907753278232,0.1075659683835858,0.6495728776536803
2023-02-02,0.1359782325683714,0.0846375187236134,0.6163577703407238
2023-02-03,0.1896033071032202,0.0,1.0
2023-02-04,0.1118046902954681,0.0033212232731281,0.9711513839918482
2023-02-05,0.1065913292634935,0.1302739379724758,0.4500082705553675
2023-02-06,0.1688338383878687,0.0744013185770161,0.6941177438927663
2023-02-07,0.1055540272461493,0.0184146876577151,0.8514569770930079
2023-02-08,0.0877780473238437,0.0712055742910845,0.5521200638921762
2023-02-09,0.1067475531359556,0.0354871623952555,0.7505028061347765
2023-02-10,0.1135915548506236,0.0141859475694317,0.8889793015143082
2023-02-11,0.1930787637419938,0.3696959959385765,0.34308355238174654
2023-02-12,0.0725435815865894,0.1824651009207392,0.2844749475716561
2023-02-13,0.2581962050491538,0.3153940442191218,0.45014050601197036
2023-02-14,0.3982401072516489,0.2424604852031308,0.6215697502726384
2023-02-15,0.1228617657604052,0.0733104770699581,0.6262953616055045
2023-02-16,0.096068155497043,0.0110573911080292,0.8967810064130338
2023-02-17,0.063394518079225,0.0614208881982071,0.5079061949957966
2023-02-18,0.0880843147239406,0.006980371437795,0.9265724032800241
2023-02-19,0.1272362554920952,0.163097750959107,0.43824096614559127
2023-02-20,0.2154589630546775,0.7897824578887137,0.2143355402650194
2023-02-21,0.0462440764777959,0.1573743487989897,0.22711145327312457
2023-02-22,0.1302635190998761,0.0,1.0
2023-02-23,0.2145206421805445,0.0,1.0
2023-02-24,0.1165748363852117,0.0026384888898384,0.9778675002668463
2023-02-25,0.2128129174893732,0.1218112475526369,0.6359759387450569
2023-02-26,0.3500335286798359,0.5303547815762069,0.39758993230843315
2023-02-27,0.0905581679383038,0.0145980680662562,0.8611773431523057
2023-02-28,0.419962518988678,0.8431795613156394,0.33247449003321955
2023-03-01,0.1060798836197396,0.0636365415689385,0.6250419398229009
2023-03-02,0.1268574523984501,0.0522125283545506,0.7084238902858336
2023-03-03,0.0948908211482709,0.1189263344411012,0.4437942357184154
2023-03-04,0.1151271607713858,0.1620119427413038,0.41541290749724313
2023-03-05,0.1459091984913799,0.0,1.0
2023-03-06,0.1503791682402692,0.0273360671027774,0.8461805086659557
2023-03-07,0.0836296356509456,0.0778819012655366,0.5177935721965831
2023-03-08,0.090975000023858,0.0291829213073367,0.7571286105482885
2023-03-09,0.0773860327662631,0.0753144681113155,0.5067830971183533
2023-03-10,0.1369078291819818,0.3177955040149911,0.3010926447787325
2023-03-11,0.0763110731915875,0.036892982092974,0.6741019391908182
2023-03-12,0.064935181510151,0.0438565228488527,0.5968762222519304
2023-03-13,0.0918138298053698,0.0891531129918671,0.5073513890779596
2023-03-14,0.1052415260171902,0.1312359951091206,0.4450381817093603
2023-03-15,0.518680274905192,0.3572917222662835,0.5921196985520281
2023-03-16,0.1231753437275263,0.0732594694661534,0.6270545517106408
2023-03-17,0.1910476907639783,0.1898728158238401,0.5015421523911411
2023-03-18,0.139851254195687,0.1195395377397983,0.539152732262255
2023-03-19,0.1323577141050183,0.1372826847988653,0.49086752075381224
2023-03-20,0.0713296126709689,0.0127345681840407,0.8485137420656634
2023-03-21,0.1613615013107238,0.0877922402544861,0.6476382826805407
2023-03-22,0.1149456991825897,0.0830020500546219,0.580687073359162
2023-03-23,0.1582370156428316,0.065228425479174,0.7081050870699904
2023-03-24,0.078823514417472,0.0213629278653958,0.786768275441108
2023-03-25,0.0825378035215473,0.0090119148146163,0.9015626156104027
2023-03-26,0.0785604407665893,0.0640110750800526,0.5510247983271316
2023-03-27,0.0908239345235344,0.0503826319576945,0.6431990861813637
2023-03-28,0.1649366643724875,0.0872224350847832,0.6540976103082754
2023-03-29,0.2052328941374315,0.0499608231793941,0.8042239295516542
2023-03-30,0.1760085026363395,0.0,1.0
2023-03-31,0.0700816445801401,0.0413663955169811,0.6288279678948825
2023-04-01,0.0924414456501763,0.0894442586461433,0.5082392044378323
2023-04-02,0.1985135159993462,0.1193131881804212,0.6245967169802826
2023-04-03,0.365470932191225,0.2006989940261097,0.6455145624441597
2023-04-04,0.1244338938131202,0.0126199902172803,0.9079194996437969
2023-04-05,0.146566148600864,0.2974420831974049,0.3300978182482324
2023-04-06,0.2927194455841486,0.2870599014082893,0.5048807742162753
2023-04-07,0.1938383966061284,0.1517962304725623,0.5608187994485784
2023-04-08,0.1422885638585629,0.0044509563810359,0.9696676370907558
2023-04-09,0.1406032536311406,0.0804961267476331,0.6359278501381047
2023-04-10,0.1323066761612722,0.2145883384486362,0.3814026451491503
2023-04-11,0.1004215743643756,0.0712237793481035,0.5850526809632755
2023-04-12,0.0888615622297471,0.0961117351155873,0.48040210941283984
2023-04-13,0.0969032495459524,0.3016739766412267,0.24312289608951435
2023-04-14,0.1234253999764455,0.0735439033423517,0.626622513746114
2023-04-15,0.1638540585465983,0.1238560807622102,0.5695108936384354
2023-04-16,0.0713616645014698,0.0711462845601881,0.5007556769383739
2023-04-17,0.1042745142497491,0.0766064931850665,0.5764812775455526
2023-04-18,0.1935631589735993,0.2324104267826763,0.45440178791824926
2023-04-19,0.2034284228582298,0.2652112022050875,0.4340828474133933
2023-04-20,0.1027060393527015,0.0172136183877803,0.8564570754110031
2023-04-21,0.132439849826735,0.0,1.0
2023-04-22,0.1115921279309534,0.0497281740586324,0.6917426173561052
2023-04-23,0.0725229021058588,0.042675181011038,0.6295495562392862
2023-04-24,0.105183232123973,0.0629115237993606,0.6257377367081342
2023-04-25,0.0668653491438299,0.1247993986768472,0.34886618381377876
2023-04-26,0.0060670783344031,0.2180566347458323,0.027070220509112796
2023-04-27,0.0732764670898226,0.1361295979694403,0.34992523769110995
2023-04-28,0.1191898812858301,0.0234828413811146,0.8354076312405353
2023-04-29,0.1032624043806282,0.0,1.0
2023-04-30,0.2192147549052912,0.0575052500789153,0.792189762058593
2023-05-01,0.1387251252385387,0.0150222902891164,0.902292404476781
2023-05-02,0.2765908896300145,0.2283708862995171,0.5477461915228476
2023-05-03,0.1487262669437029,0.0487463473075164,0.7531488227248432
2023-05-04,0.0201115554546673,0.0561153367396411,0.26383806128946397
2023-05-05,0.1265337297729373,0.0,1.0
2023-05-06,0.0803877494194246,0.0978302007530628,0.451064269012306
2023-05-07,0.1342676158688154,0.0944834049393079,0.5869596358279829
2023-05-08,0.1694297871944298,0.1522935008556092,0.5266320266131237
2023-05-09,0.1594175331717615,0.1158765372481724,0.579080882231084
2023-05-10,0.2077874583146364,0.178508121637366,0.5378975817959247
2023-05-11,0.2709172634020637,0.1433038951201533,0.6540401373232432
2023-05-12,0.19964533858428,0.0132660670033757,0.9376920791689853
2023-05-13,0.1404434496579795,0.050491852423865,0.7355551756362915
2023-05-14,0.1364851093366852,0.0805032604586059,0.6289973488691885
2023-05-15,0.1015376701440834,0.0553293124974973,0.6472851611870606
2023-05-16,0.1538560575485306,0.041190682085894,0.7888163515929693
2023-05-17,0.1759768771281386,0.0668487400710905,0.7247047455613232
2023-05-18,0.17972751877364,0.1238845083757885,0.5919644240087487
2023-05-19,0.1780203422642281,0.1467693212905897,0.5481096298318063
2023-05-20,0.0840877649378125,0.0320604261595585,0.7239696472527828
2023-05-21,0.1191753344321791,0.0020939483714402,0.9827330687291101
2023-05-22,0.1986888535168424,0.1664468872162325,0.5441506578291657
2023-05-23,0.3003103930386732,0.1377013503520721,0.6856217842788971
2023-05-24,0.0669618462410992,0.0897619943547123,0.42726011554166043
2023-05-25,0.0817114087366888,0.2246914009555606,0.26667969793997526
2023-05-26,0.1246216091229819,0.1868026923763687,0.40016661680861715
2023-05-27,0.2479708896991843,0.0757953904240402,0.765894736180702
2023-05-28,0.1599817518852645,0.3615242429221887,0.30676876867797437
2023-05-29,0.321420228064357,0.1601685041736908,0.6674164210002322
2023-05-30,0.5035394132019897,0.3834040174981187,0.5677243844114399
2023-05-31,0.3087767630033032,0.4809315510522697,0.3910010284905955
2023-06-01,0.1152120563146135,0.0904519417092971,0.5601955491559533
2023-06-02,0.1858190372976934,0.1007442000136351,0.6484399012278591
2023-06-03,0.3063628306333352,0.041696967314417,0.8802017137277193
2023-06-04,0.2484582464453129,0.705261775810612,0.26051486877418273
2023-06-05,0.4010457815036597,0.6455233781654874,0.38320045818132337
2023-06-06,0.251065494992279,0.2503779244372053,0.5006855913632847
2023-06-07,0.0943699672263699,0.0849847149369743,0.5261639455858981
2023-06-08,0.1425016211982714,0.2000533673577915,0.41599633915402584
2023-06-09,0.1809781635640922,0.1249233576722269,0.5916223065274675
2023-06-10,0.2359532731974866,0.2073392945481149,0.5322743721994825
2023-06-11,0.3371027226671909,0.2305982197717992,0.5938033521996817
2023-06-12,0.2344872441441254,0.1626818630294292,0.5903964832835283
2023-06-13,0.0684232523036181,0.0786544942984587,0.4652182528247407
2023-06-14,0.1661919709468163,0.0653118336099928,0.717880085232181
2023-06-15,0.3877773528157781,0.2812200409681999,0.5796395567738086
2023-06-16,0.5611777549971302,0.4197427304420018,0.5720930119487777
2023-06-17,0.5154528596445166,0.3679682458562244,0.5834735625343108
2023-06-18,0.1562060477381019,0.0947061828023891,0.6225525451733375
2023-06-19,0.2154216076341863,0.0671884022372092,0.762257528430136
2023-06-20,0.0848110091417073,0.1603742778049316,0.3459057849591326
2023-06-21,0.3538817231225057,0.24049492160671,0.595382955001077
2023-06-22,0.3627572650219667,0.1780507662654572,0.67076900496171
2023-06-23,0.2183543433739479,0.1862467163353904,0.539678130182881
2023-06-24,0.3590876143078307,0.2561962615244072,0.5836129117183932
2023-06-25,0.4291227155290569,0.1595690082010271,0.7289430074029889
2023-06-26,0.4073922013741747,0.473985568458737,0.4622220066333266
2023-06-27,0.433609427542484,0.5022975232272756,0.46330399318634324
2023-06-28,0.3272320593215674,0.0369802013323734,0.898465248627337
2023-06-29,0.4276143527461449,0.2158776928789732,0.6645215829058779
2023-06-30,0.2419678354454578,0.1313987898878981,0.6480703389849581
2023-07-01,0.0737198047443485,0.212650504226159,0.2574282404114063
2023-07-02,0.0809036091888466,0.0994174643635116,0.44866419434529015
2023-07-03,0.392526376695812,0.3552815868948764,0.5249026432014045
2023-07-04,0.1717125952122943,0.2832153692131094,0.3774500770230199
2023-07-05,0.3019985239630954,0.1526988421668974,0.6641747818630589
2023-07-06,0.2781390714845236,0.2633935707069876,0.5136146001447511
2023-07-07,0.155457706069789,0.1718091826336077,0.4750181317935923
2023-07-08,0.2720183176380833,0.1142522315770775,0.7042170783943547
2023-07-09,0.1982040232641022,0.0428281082162889,0.822313697542134
2023-07-10,0.2430732415081819,0.1014625834393998,0.7055093372225181
2023-07-11,0.29003177641513,0.4769864661865104,0.3781289157235355
2023-07-12,0.2119809834706547,1.0348695071742695,0.17001315318968924
2023-07-13,0.4823900727252067,0.5022846394619811,0.4898978990266826
2023-07-14,0.0832920077305396,1.9490647684754845,0.040982965543101144
2023-07-15,0.3151318158800321,0.4802072289407874,0.39622324332263553
2023-07-16,0.488021476769476,0.7203945370082561,0.40385220917739295
2023-07-17,0.5021856754396308,0.292812944224369,0.6316811916627928
2023-07-18,0.414499260958686,1.0070912810647583,0.29157429562573034
2023-07-19,0.491882920436978,0.3119865089173333,0.6118940495499015
2023-07-20,0.41308764784473,0.1766611313439964,0.7004468045071395
2023-07-21,0.3155121624680717,0.1233978184990936,0.7188539248362982
2023-07-22,0.2429170885491792,1.2156050127387583,0.16655015946256352
2023-07-23,0.3083753602539215,0.3539861600334575,0.46556955802644845
2023-07-24,0.7215116930476799,1.1393116009144355,0.38773788751935584
2023-07-25,0.6351348849897431,0.8103172119702283,0.4394022370755409
2023-07-26,0.3635921543661802,0.2558204598021042,0.5869950757370241
2023-07-27,0.4633657238449787,0.2560080514883954,0.6441237361345908
2023-07-28,0.5614411855913309,0.7326811865421476,0.433839332107167
2023-07-29,0.592085478382434,0.2020941178603513,0.7455309619934255
2023-07-30,0.4273320118844758,0.1393266023424489,0.7541260313627669
2023-07-31,0.4224852695609807,0.3949043748069394,0.5168713262665381
2023-08-01,0.7068963959275998,0.4398702871265362,0.6164256481928408
2023-08-02,0.4828706728204499,0.1203241842271131,0.8005218664892806
2023-08-03,0.4597104796217294,0.086785515527321,0.8411964290723644
2023-08-04,0.2290263841156405,0.1077909565500509,0.6799720693209825
2023-08-05,0.1249379224947852,0.1849211850584533,0.4032088115186963
2023-08-06,0.4342859733279908,0.1685747972073172,0.7203752417699499
2023-08-07,0.4199516338682236,0.1388905789253287,0.7514672733274039
2023-08-08,0.5234989175005266,0.2643816433874838,0.6644394385241558
2023-08-09,0.3533681292954396,0.1745649285321021,0.6693426828574796
2023-08-10,0.144749716846435,0.9660240879504944,0.130314305416032
2023-08-11,0.6341370049503543,1.0340529481180276,0.3801347704941848
2023-08-12,0.782815832064442,0.3161700561024569,0.712307446795494
2023-08-13,0.7903929895976993,0.2915530278763547,0.7305290438084667
2023-08-14,0.4381595863881653,0.1575573965837491,0.7355163591312667
2023-08-15,0.3215850014724446,0.2266191639327682,0.5866153921591248
2023-08-16,0.7772410230584624,0.3218175500129398,0.7071879898870209
2023-08-17,0.5473713147134973,0.2302119962788733,0.7039391239183475
2023-08-18,0.8761472633046454,1.0049157459572229,0.4657724164425767
2023-08-19,0.8742833413388722,0.3453499416666232,0.7168411632588522
2023-08-20,0.988566719604291,0.2893086370164053,0.7736018340775633
2023-08-21,0.7331601998265935,0.2284100753009171,0.7624613809212973
2023-08-22,0.675570790745544,0.3355774994492351,0.6681223686937231
2023-08-23,0.6501960088580601,0.207986936301461,0.7576426594415717
2023-08-24,0.5669544746011637,0.1062267549893688,0.8422018465161573
2023-08-25,0.6689741679676019,0.3416622882796022,0.6619335408220909
