,ET_F,GPP_NT,TA_F,RH,VPD_F,SW_IN_F,P_RAIN,USTAR_F,WS_F,Rg_pot_proxy
2023-03-27,0.2948797713179732,1.2196613378678356,15.292444179489989,83.3546590367532,331.30394695987405,190.47326874072616,0.0,0.2437857954656862,1.5279702518705738,274.87338912199743
2023-03-28,0.3943221034058726,1.7319414357687657,15.338432569444445,81.32169375,344.48841666666664,177.76108497622545,0.0,0.4886298452390878,3.5362493958333334,290.41760290695055
2023-03-29,0.4128675376602544,2.1199291827451963,16.770617138888888,71.08337916666666,610.6498958333333,255.7399151916748,0.0,0.4535773189098447,3.6088423125,308.07367053436246
2023-03-30,0.3186088600687528,1.9836716631414544,16.433947236111113,66.31978958333333,733.040125,255.11825125570408,0.0,0.2936005708333333,1.6844795833333333,255.01513146862172
2023-03-31,0.1918594023758602,1.7248305219760565,16.613572076388888,62.365429166666665,784.2650833333333,262.91174563133137,0.0,0.2973660416666666,1.455841854166667,321.12727633525327
2023-04-01,0.2199621635756967,1.3409685512772838,15.613807013888888,76.11085833333333,530.46316875,244.57858736895216,0.0,0.2276558895833333,1.31822928125,311.8335846501146
2023-04-02,0.4166281578009351,1.9027310535671789,16.9420497258897,67.00841572326485,770.875217829249,253.3256034907064,0.0,0.338732022931442,1.591688891817949,322.4842974595435
2023-04-03,0.5960842873280146,2.140237038668573,17.423603073200656,65.25041736694185,757.939401753204,236.1334840805657,0.0,0.4582163867931547,3.234390802037808,318.1503116413026
2023-04-04,0.196338720637007,1.802867622311574,15.710003430555554,74.17983124999999,531.41425,248.50268473307293,0.0,0.3000546708333333,1.5496370833333335,302.0750919676923
2023-04-05,0.6000327833222429,1.5544102047112265,15.098609331018515,72.92595747230075,598.1725802808254,245.9630767196588,0.0,0.2525151494047619,1.045068142391259,298.56620206503413
2023-04-06,0.5676728198656553,1.3905758443439753,16.49533642063492,64.62296912658418,825.019975406215,221.02382983342383,0.0,0.3957586198611111,2.6557978844986505,301.42267458458116
2023-04-07,0.3163626173598379,2.1578718235070373,15.363214965277775,76.97843333333334,563.6400395833333,234.0056322317779,0.0,0.20020139375,1.05433644375,306.38608486618836
2023-04-08,0.1488612332649412,1.761820937416909,14.8573379375,82.35878958333333,331.94159583333334,184.9658593573573,0.0,0.2680875229166666,1.4723610708333332,280.7108156040807
2023-04-09,0.2556208766397409,2.0125331769278927,15.027453645833331,78.3185,452.76445625,210.8591130546968,0.0,0.2225336583333333,1.1794317270833334,207.8638090728009
2023-04-10,0.3636576058682854,1.445952441138948,15.355580348214287,71.29231666666666,711.4515958333333,238.4007304177485,0.0,0.2286192416666666,1.4203550416666666,260.7297952148433
2023-04-11,0.2278640910435,2.076767410274376,15.272861701388887,81.53949583333333,389.60090625,236.932852308822,0.0,0.42649893125,2.817637270833333,276.0610840448427
2023-04-12,0.2583390823037177,1.7647460725307669,14.513341194444443,79.42086041666667,375.60603541666666,235.4538148279885,0.0,0.3867470729166666,2.5478999791666666,283.65412356611955
2023-04-13,0.4466735414495114,1.6740621846712165,15.199346791666663,76.6262125,476.5572604166667,235.8009368788844,0.0,0.5684861229166667,4.378849083333333,275.980705451502
2023-04-14,0.2337359062343763,1.8646052994993871,15.105778770833332,72.43816666666667,509.2827916666667,232.19832437353955,0.0,0.6588915666666667,5.100072979166667,248.08008244601064
2023-04-15,0.3183606981893568,1.976109285064885,15.317673680555556,70.18961666666667,538.5988541666667,223.0521825299323,0.0,0.7583664791666668,6.066509708333334,274.3117801791973
2023-04-16,0.1739931964031751,2.247775933426796,14.969603888888887,71.24284375,505.6270416666667,221.88709869704405,0.0,0.6839029375,5.5382920833333324,281.3946416593944
2023-04-17,0.3025784556917105,3.707024115374616,13.278255555555557,79.22162291666667,319.8463125,234.35989228863207,0.0,0.7807884508794457,7.346364166666667,277.33686436824394
2023-04-18,0.5107048115929793,0.6346021888769224,13.42303292361111,63.69172916666667,631.5261458333333,219.34477772639363,0.0,0.48074833125,3.5860085625,274.0975929028502
2023-04-19,0.5495276585869239,1.19765192651831,16.65728117361111,46.42293333333333,1324.2162083333333,218.76312310443177,0.0,0.1977040520833333,1.2139214166666668,263.33564159649364
2023-04-20,0.1419564157871061,0.849357255491131,13.119390091858309,77.23279074805602,376.72116621923215,138.41087372942613,0.0,0.2819547217391304,1.5886255917605283,245.76607771545343
2023-04-21,0.1171469899433713,1.651887084400322,15.849382569444444,72.63547708333333,522.9941041666667,135.13895322744327,0.0,0.28343910625,1.6070662729166667,167.9113219267911
2023-04-22,0.2404007562412039,1.536415181409619,13.491460652777777,82.40728958333334,325.3375604166667,205.017070972918,0.0,0.3164623520833333,2.2173667916666666,210.34034170718337
2023-04-23,0.1871538121702226,1.2884384899400938,13.124885583333333,86.44839791666668,210.9339708333333,77.938430892976,0.0,0.2461517083333333,1.5886594791666668,244.72890186175613
2023-04-24,0.2337286646402369,1.1548129395550422,14.262682736111111,80.13743958333333,382.45968125,200.2195917208873,0.0,0.2651204875,1.41290675625,253.38246153309058
2023-04-25,0.4245756373856366,1.5401591404265331,12.642403493055555,84.69275,283.03423541666666,181.4417030641057,0.0,0.22632240625,1.1912916458333334,253.56300880782933
2023-04-26,0.301962505373662,1.8199507114740423,12.70963936111111,88.74809166666667,186.6295375,130.66430137329027,0.0,0.2589228666666667,1.411293175,250.5998691303824
2023-04-27,0.2899784616401321,1.5984776266275906,13.25832576388889,84.952225,236.7238708333333,80.29923169938384,0.1,0.2226340541666666,1.1450303541666669,255.77036252075737
2023-04-28,0.1929561106754315,1.7927362945746046,12.948363722222224,78.66623958333334,334.4992916666667,112.35774042870668,0.0,0.2258575895833333,1.2496095895833337,239.54566488822363
2023-04-29,0.100502258628452,1.0059051341709997,15.126713409722225,84.34876874999999,301.4786270833334,150.36864459434912,0.0,0.27069066875,1.3684726208333335,208.52083586692268
2023-04-30,0.292472079541218,2.235856106513324,15.364413819444444,78.84376875,389.0340270833333,192.0361124939685,0.0,0.73481405625,6.186365416666667,234.12387024015356
2023-05-01,0.2945082782147113,2.45518904596447,13.20842759027778,73.45147291666667,412.22235416666666,202.4970758663977,0.0,0.834013449624281,6.77540375,240.47388057422114
2023-05-02,0.569506868608659,1.7605180524892938,12.13697225,74.11667083333333,400.9976604166666,203.6449356014713,0.0,0.683802375,5.281675770833334,244.7959855645255
2023-05-03,0.248629605592902,3.16026680883291,11.87505009470267,80.58748664394393,288.4554150524032,183.96089308275768,0.0,0.5810171509799078,4.5297080367835525,243.69702025070913
2023-05-04,0.1086243837278582,0.975913841565932,11.235342640032266,81.36197916666667,257.3743541666667,181.6274435536699,0.0,0.3030015125,1.97980266875,238.00262123739685
2023-05-05,0.1855254854524566,2.629666250531145,11.404855510090323,80.43295564125303,286.72613189562554,176.28794270505512,0.0,0.324823370445147,1.410682864282908,232.48133295205426
2023-05-06,0.1949890199442272,1.748454308145366,10.891105706487684,79.55744795322441,318.3540274087004,168.71162844449287,0.0,0.2485456367531446,1.2456837744775988,201.4477486089093
2023-05-07,0.2826678810721963,2.312109522835041,11.638403131944443,75.99014166666667,450.56173125,184.6560039726708,0.0,0.19955755,0.8516443104166666,233.82406285013795
2023-05-08,0.3513988988997256,2.324848420202785,11.131424090277775,80.69616875,364.09155625,177.7232727889593,0.0,0.17031431875,1.126039125,176.59302304623353
2023-05-09,0.3498045422686415,2.867845170957948,12.8381681875,69.51479791666667,604.8170208333333,186.1251850128174,0.0,0.19955335625,1.0349900208333334,235.30231584802186
2023-05-10,0.4213464919252773,2.096569172874691,12.039287888888888,76.70786458333333,438.042025,180.128070195516,0.0,0.2244849895833333,1.3284652083333333,185.12305312782067
2023-05-11,0.4007575782806289,2.169035420282168,14.673553916666664,69.200875,690.21109375,176.3134549458822,0.0,0.22195508125,1.229394833333333,175.56173121524498
2023-05-12,0.1886778752455918,2.752826794923244,13.18058484027778,80.11997708333332,408.1488458333333,176.85844930013025,0.0,0.1984986333333333,0.9569154375,223.99745120492184
2023-05-13,0.1658967316268919,1.8914158089800008,12.14152438888889,87.70961249999999,194.3932020833333,149.14506773153946,0.0,0.179045825,0.87420580625,202.86962198005497
2023-05-14,0.1682090858010915,1.2340793454011472,12.86447740972222,88.60808958333332,185.73134375,147.54051566123968,0.0,0.2488928020833333,1.5488025854166667,224.10482243857683
2023-05-15,0.150783086681471,1.4827310180981934,15.252666779313024,77.69665902574413,412.6899153486594,162.89325233300534,0.0,0.2251524995639534,1.2848875601673442,161.99577302942154
2023-05-16,0.2163777645418856,0.6211632055848545,15.493440138888891,74.97847916666667,480.96745833333335,159.75635071595514,0.0,0.3015080541666666,1.8097838354166669,157.31942335612248
2023-05-17,0.2229784241232046,1.9269675940683864,15.671791666666666,71.98668125,521.9496041666666,162.20315436522168,0.0,0.3165278979166666,2.1469340791666665,214.174272716994
2023-05-18,0.3212655349368576,1.9460185178769436,13.418360965277778,80.02250416666666,353.22540625000005,159.61524558067325,0.0,0.3753061854166666,2.63202825,216.04540307606757
2023-05-19,0.4269704231623262,1.8822463058789964,14.121698080774877,79.03861970199343,383.56047138369246,159.9998627503713,0.0,0.426711440625,2.7043685851322987,216.05828466396864
2023-05-20,0.1534696039240572,1.627281211761476,13.095688888888889,85.40605833333332,222.55158333333333,148.76585904757184,0.0,0.2603227520833333,1.7260743541666663,216.97465270626196
2023-05-21,0.1455030942661936,1.4670758632393073,12.771133138888889,75.09358958333333,409.8418916666667,146.13470625877383,0.0,0.23791968125,1.1853456666666666,216.9245583170176
2023-05-22,0.2868166901474351,-0.1591882058452182,12.628609194444444,77.64399999999999,440.5248208333333,123.98472686608636,0.0,0.1631797499999999,0.66856538125,191.31668997783638
2023-05-23,0.4174121983949295,0.7198958173907961,14.60158436111111,71.94229791666667,551.5332500000001,142.3659413655599,0.0,0.2407716854166667,1.4547499791666667,166.99873569195574
2023-05-24,0.15592381687129,0.5103286760668199,13.734455805555555,79.97948541666666,335.3265416666667,143.21965793768567,0.0,0.5138298770833333,4.0683359375,207.83355399029762
2023-05-25,0.3349832246618835,0.534425003562523,14.042874729166668,75.98292291666667,410.6925458333333,139.74642483393356,0.0,0.48316016875,3.5658607083333336,139.40527288923528
2023-05-26,0.4002268454132491,1.7917215632796633,14.062363180555556,61.63321666666667,645.7848541666666,161.7777268886566,0.0,0.54204145058349,4.557793625,160.03974841299922
2023-05-27,0.4530904653645812,1.7672529961999826,14.022658180555554,71.69948333333333,490.2535625,150.84757232666018,0.0,0.4491971541666666,2.58782970625,210.74865434530736
2023-05-28,0.5527231171811782,0.5710686100282342,12.753617722222222,75.86133333333333,432.67427083333337,109.25674732526146,0.0,0.3586029354166666,2.320379254166667,203.47802717819064
2023-05-29,0.455301920561744,2.6136923069735425,13.137719951388888,71.32641458333333,516.9164791666667,158.25293087959292,0.0,0.2341406770833333,1.1601227083333334,175.51728486132188
2023-05-30,0.8061126803312538,1.8854712098088449,13.141173798611112,74.99811458333333,503.309775,134.39978575706485,0.0,0.2585645854166666,1.3085865979166666,194.33176907782357
2023-05-31,0.7717750021203699,2.448845669911668,16.422253263888887,47.2983125,1132.4551666666666,157.1226432323456,0.0,0.4218180772545679,3.7373820625,194.52927318200412
2023-06-01,0.1576377419725427,1.9324528134118384,13.002598041666667,77.46847083333334,430.54609375,141.06835035483047,0.0,0.2014942291666666,1.0251923458333334,155.6723197628773
2023-06-02,0.1794114307608352,2.0464452197293204,13.001136486111111,83.07662083333334,327.2142104166667,135.11496969064078,0.0,0.2119252041666667,1.0861644229166667,154.36930538087108
2023-06-03,0.2795180213721463,2.9432082608149788,13.956174826388889,81.92315416666666,342.84123958333333,123.12013177076982,0.0,0.4472986416666666,3.3500023125,156.20454318436913
2023-06-04,0.8342047739706313,2.2373957320012487,15.284219625,68.56892291666666,620.1844375,151.80506006876632,0.0,0.4316977583333333,2.050530514583333,151.795756369349
2023-06-05,0.6219087877380413,1.7563189050266743,12.996616930555556,72.0496,512.0638041666667,147.73295648892727,0.0,0.3256656479166667,1.7167866041666666,147.27159797103684
2023-06-06,0.5116234099822873,0.900995850281548,13.43248565691385,76.36417179082854,416.3378793580266,129.00561455885568,0.0,0.4004833986111111,2.217873045470307,128.64882370150144
2023-06-07,0.0944490452526761,1.3659753720159276,12.919086127191894,85.06294271770439,254.6188255997957,136.48819553852084,0.0,0.2187291823412698,0.9252804896875207,186.2589233095063
2023-06-08,0.1797430552874592,2.0973236994252447,13.158925144161271,81.95383583865889,290.8516109104509,146.69753706455234,0.0,0.3149727532227557,1.150897089300262,174.4696293299218
2023-06-09,0.2601430826406713,1.887671066897944,12.83947201343734,79.65274777629216,306.68615050176163,114.46445568402612,0.0,0.3350106928568317,3.3677949160255736,146.76592068736105
2023-06-10,0.7935563023262405,1.801612632189195,11.571937003742946,77.83795327193853,328.41159829037025,147.59593641757968,0.0,0.3053118106772329,6.291754871845747,147.57153464800982
2023-06-11,0.7512225544382595,2.3997674785488887,10.11848418134178,79.66798617420231,269.7873858590437,132.4081752697627,0.0,0.2861913798321613,5.334641641797387,129.32647687635773
2023-06-12,0.5412107550540204,2.1600272311776845,9.464821478385598,82.4603555262351,225.73222371879845,148.6468207438787,0.0,0.2730801394298187,3.423161065704589,148.01320745625347
2023-06-13,0.3483909438869837,2.198484616510004,9.547477796027511,76.01850486814932,337.62395111169747,154.10199828942618,0.0,0.2838552820143643,1.635904182174338,186.02392992961705
2023-06-14,0.3661566841247395,1.4211026823044095,10.471464859818957,64.34437703200805,540.3008131906346,146.06038701534274,0.0,0.3059552796352836,1.980052908450396,181.35514515921375
2023-06-15,0.3064612840464955,1.6588602885980088,12.750140838422992,53.70969050787719,830.1252295497624,148.5747773249944,0.0,0.3528183614069168,4.020823928574445,148.02683991652518
2023-06-16,0.2482087417077436,1.4111324065777646,14.64425205138006,47.98695992202011,1075.999595545243,148.8923496405284,0.0,0.4288153774997995,3.766442794730328,186.17528367849806
2023-06-17,0.1941237371799108,1.378193635355872,14.251417867412558,49.27044373178117,1024.989014202568,150.53332686424258,0.0,0.3857225895848044,1.1026814910505844,172.2031620871196
2023-06-18,0.1960877590409407,1.612801579291438,11.951457234886576,78.60545930810734,306.3351761808871,107.82151810328168,0.0,0.2154604689480065,2.5504925119859503,185.014221429023
2023-06-19,0.1788321995825428,1.373004625878519,13.061751285230969,75.47124354706152,421.7497141652304,140.38212124506637,0.0,0.2486504066638445,1.511900250942402,186.04287807365165
2023-06-20,0.1002013126976133,1.1551509553323291,12.399145998382494,84.03932964993346,222.97188966105887,82.35502863427006,0.0,0.2375926826201013,1.093392772993009,192.13358723163367
2023-06-21,0.1687751771797687,1.1743581785549009,12.158478788267884,71.43725182042049,453.8846465842708,65.77392967542016,0.0,0.3458086479146462,1.755791371050057,182.97853040160624
2023-06-22,0.3166666097630825,1.4347023038549245,15.400692409359449,64.36443272132573,675.1769646742081,120.56920846303306,0.0,0.4067374398843754,1.5912983635637328,180.7276988785213
2023-06-23,0.2809559207120914,0.2013579434553778,17.509639255759815,74.44202310501765,641.18125301892,94.61359706187515,0.0,0.2671886969675925,1.361822313523086,192.89860150914166
2023-06-24,0.371640187955755,1.9544365504912988,17.342435647287996,70.05217351725214,655.0362194580749,170.34774388610842,0.0,0.3174438455357143,1.42117330828757,168.56605718523207
2023-06-25,0.498584025967991,0.8992420368061622,15.5796869375,73.64833125,599.0561333333334,160.82213524614804,0.0,0.3713927833333333,2.099886375,159.170716409399
2023-06-26,0.7365122063593142,0.9960662366472672,15.622507652777776,71.25403541666667,595.296375,174.09325752797702,0.0,0.4088115208333333,3.0264609583333333,193.2341426667254
2023-06-27,0.8425287242331447,2.2439457225383648,13.96094382638889,55.60604791666666,738.4333541666666,180.19530178319027,0.0,0.6103495828472222,4.741292708333334,191.09218425458258
2023-06-28,0.2594476332594204,1.148459523133193,12.305585215277778,66.88420416666666,567.3917291666667,161.91185168205183,0.0,0.2280660229166666,1.002212,176.64774145994875
2023-06-29,0.5705298428114565,1.845450047154468,15.680285576388888,44.05240625,1258.5059166666667,165.72289919795543,0.0,0.2028609729166667,1.2390398125,193.59292249180677
2023-06-30,0.3795161847141661,2.383754640835787,19.64792798611111,22.579775,1887.381645833333,181.9467868698756,0.0,0.3856021874281609,2.7293548333333333,182.72872908852838
2023-07-01,0.1977266077019792,1.9763263817058567,10.78158336111111,69.49421041666666,408.9689041666666,128.81869838402253,0.0,0.1818358208333333,1.0584502458333334,191.32584497246663
2023-07-02,0.1044132719327277,1.619862642121448,12.360718708333332,74.15552083333334,398.71559375,150.14380243865122,0.0,0.23118190625,1.1622451479166669,195.06989173894047
2023-07-03,0.7210814735252697,1.4963332526473117,13.33622292361111,67.68617724543829,649.0087509916813,187.9491706150267,0.0,0.4297012453125,3.296206347102504,199.23237020261743
2023-07-04,0.4587455403984952,0.8917567661292383,12.243225520833333,69.34346875,497.1914645833333,184.1821453335624,0.0,0.4741894749999999,4.0532933125,266.26324243799985
2023-07-05,0.4053803599661644,3.358655564273957,13.151775873900403,60.45192245783844,651.5420836689935,183.5442702918916,0.0,0.5491180282986111,4.028520687275738,188.29150648239312
2023-07-06,0.4964724257191323,3.0178397116220013,11.44036811111111,72.02500827435776,415.1825197676958,168.99084016086624,0.0,0.513934219627193,3.9490482214935327,191.78126719259978
2023-07-07,0.3017810236826495,1.444990304992958,8.985356366071429,82.30883721512014,235.42128562438435,114.06421335974196,0.0,0.1925019028799019,0.9723588083000032,184.57657972134183
2023-07-08,0.3450350824203642,4.2055994740040274,10.101232027777778,79.86990625,327.60658958333335,159.14828573497633,0.0,0.2014282020833333,0.8791653333333334,194.8796023890585
2023-07-09,0.2049516578254837,3.2676918837280327,11.274233861111112,84.75997291666667,232.55476041666668,98.59459656398384,0.0,0.2068479625,1.1745991041666668,195.5363035351592
2023-07-10,0.190048606724051,1.1368186413762469,11.231732347222222,83.59205625,240.998925,55.07988610686417,0.0,0.1964567458333333,1.2101611625,105.85583131809341
2023-07-11,1.8118855137158911,0.1533729121889488,11.598579048611112,87.58567916666668,192.2710125,108.4797053908436,42.1,0.3397419604166666,2.1053966875,196.70614910717387
2023-07-12,1.543661964569134,0.0539690202192489,13.432589521468635,82.66117916666667,308.5500875,190.40931490490092,18.300000000000004,0.2666238666666666,1.5776521875,200.26010194272598
2023-07-13,1.051174394848774,1.6487080177226086,12.117236680555555,73.92812873238348,506.8310806087569,203.9804702452227,0.0,0.1612594907418699,1.0410076003286473,201.91385617563964
2023-07-14,2.063835093511358,0.9489272042898236,12.876621625,67.68299166666667,634.617025,195.5596972930512,0.1,0.3158240520833333,1.6370919041666667,194.99838331960223
2023-07-15,0.8999489080379276,1.5854865576880282,11.507659951388888,72.70317083333333,473.9402729166666,195.2719033535596,0.0,0.1782780645833333,1.1749778125,195.0575839465011
2023-07-16,1.190721348262935,1.6331962883643478,10.821079138888887,75.53763958333333,456.2415041666666,192.2996346037435,0.0,0.1778795395833333,0.7698236875000001,190.9653048503274
2023-07-17,0.7259335076816935,1.8108244421974755,10.475320395833334,76.44817291666666,397.3968958333333,172.38935009820918,0.0,0.1563907833333333,0.7681247708333333,208.4410179363187
2023-07-18,1.3619744665126257,1.8713425121522973,15.643104590277778,48.10019583333334,1106.7294166666668,188.600230752594,0.0,0.165273925,0.8374292083333333,209.93802861759193
2023-07-19,0.6209256261571502,1.7608366940104283,15.712796388888888,55.97241458333334,864.6155625,137.37262816446648,0.0,0.1631532166666666,0.8787324583333334,162.09542065309145
2023-07-20,0.5232576303640188,1.876203743160779,12.142190361111112,81.36347083333334,329.9538791666667,145.5938438721538,0.0,0.1837519291666667,0.9483929604166668,155.7832981854103
2023-07-21,0.3696913241847064,1.2281290308100046,12.027226688462555,86.9847791246561,206.75348498968543,111.48436177358953,0.0,0.2195443708333333,1.0327863509476944,153.38604479097765
2023-07-22,1.2786787595249025,1.4242134350180065,13.536130104166666,87.48021982128955,216.6956493698256,148.14711850905326,1.6,0.3038261541666666,2.078865708974784,147.75581044389418
2023-07-23,0.7847938234328832,0.5226163470114867,12.11109261029001,84.10730753856342,233.33537355341977,136.40820205741184,0.0,0.6026756258094685,4.106685481454449,208.95118815375528
2023-07-24,1.788753703280162,1.6963157937459457,13.253287666666663,69.7600038319256,498.0627930316022,217.48106016646432,0.0,0.6444293600961538,4.337036396654328,214.04172862042603
2023-07-25,1.2234212523084873,2.2328324669195507,13.24481501388889,70.19878333333334,478.5785958333333,178.27812332061208,0.0,0.6807744979166667,5.0035715625,219.3511616643692
2023-07-26,0.6191667189634835,1.9053888254099296,12.118873333333331,85.98067916666668,204.56119375,183.5136433988116,0.0,0.5300781479166666,3.4843939791666667,207.24865540280507
2023-07-27,0.7424948193058385,2.113184895409045,11.934500854166666,80.26640416666667,300.95236875,190.32184143330937,0.0,0.4728403166666666,3.2962961458333333,217.58993364624055
2023-07-28,1.1592088888082173,0.2431653035981614,12.219761409722222,75.86670208333334,516.2793583333333,198.407955020518,0.0,0.17404636875,0.9355800208333332,224.30749712620394
2023-07-29,0.707802478386939,1.5586846471145308,12.293067641414032,81.64492169474839,357.3945204991563,209.90305370459524,0.0,0.2117966637130801,1.0377216161352587,217.04780709761013
2023-07-30,0.5452531959045852,2.445332619644173,12.757707055555557,86.66268541666666,237.68599791666668,188.0265146838724,0.0,0.1787168333333333,0.9571572,218.11532288736268
2023-07-31,1.0575567487385156,2.718263564834984,12.14720398611111,87.0990575553838,224.8666229727349,174.56830216391745,0.1,0.2633558958333333,1.2185382140220022,181.29627858544495
2023-08-01,1.05126969192696,1.2634275282150813,13.7838517445214,68.03203332028957,697.3148892916669,227.5046849028048,0.0,0.3202458372152278,1.9682678978268988,222.78351612370858
2023-08-02,0.6148561695159142,2.1255195741080133,12.835586152777775,84.284025,260.8397145833333,204.3878077359728,0.0,0.26097399375,1.3930072666666666,200.93370771588616
2023-08-03,0.5273350692352587,1.8500379549377963,13.676134618055556,83.62553995911095,272.6149810544353,165.40417634642435,0.0,0.2031814932266505,1.1464341893707042,163.8846625496852
2023-08-04,0.3702776109396964,1.8896099066583936,12.985199871031746,85.4987387259842,222.60334033186567,62.79968935168071,0.0,0.263649327579365,1.6944503517532568,212.90693311764488
2023-08-05,0.5529413521190127,0.3284614950064488,13.075128663194445,86.25694515642972,207.6777580657773,45.38743038878568,0.0,0.2849522262058638,1.904644178751172,222.82265728711553
2023-08-06,0.5551667936884811,1.1648299598533454,13.35342104861111,78.24173840615151,350.3172109065228,111.84296907577976,0.0,0.258146915871165,1.5146312137361593,176.39023095478393
2023-08-07,0.4712431037328747,0.8426307172183146,11.260663323412698,85.58747125654946,221.12727278261977,147.99944272060966,0.0,0.225828870617378,0.8487989284215184,199.74617403373858
2023-08-08,0.6245704828069664,2.9359804311142788,13.996834929105615,80.66251468837687,324.4126435555241,215.64347161838623,0.0,0.3448154769226507,2.095831999856196,215.37478556810763
2023-08-09,0.3775657179246863,2.1301517300994157,12.318636497685183,88.05718697115151,179.13748453479022,104.33131592011377,0.0,0.2550671842578948,1.443076439794688,247.71498134204737
2023-08-10,1.25034002173929,0.6419715237517447,11.832825444444444,89.36092916666666,160.91470625,107.99761570987307,2.0,0.3119902354166666,1.84565730625,250.9397425787489
2023-08-11,1.3613155216602977,2.8971757571771937,13.168079756944444,78.35358333333333,348.0665166666667,248.16945505042327,0.0,0.5448703579116593,6.103950916666666,248.1549054488955
2023-08-12,1.0963197887125695,2.8814293550757384,13.565530138888889,73.34859375,464.2420041666667,242.61187519799992,0.0,0.4133217270833333,2.5262532083333333,246.85796389954194
2023-08-13,0.8414263606141965,1.2611350181244332,11.999095124999998,87.43918541666666,222.2863583333333,209.0238606783916,0.0,0.2335157958333333,1.0793879958333334,247.09714111316194
2023-08-14,0.6386055070514207,1.7224167668903734,13.056784948309735,88.44826896412933,180.83380496566423,106.29816806483176,0.0,0.2299448594270833,1.4580030231092576,147.16060634142877
2023-08-15,0.6212737898486327,0.991054727281984,13.710969791666663,82.41251875,286.6523708333333,69.89194395301557,0.0,0.2490057104166666,1.5610787291666668,186.95954376306452
2023-08-16,0.9154834935252923,1.8568711527644508,14.020249659722223,76.91704166666666,390.21510625,202.4063212570256,0.0,0.3089101916666666,1.7280069375,203.1758304107059
2023-08-17,0.6402880773282739,3.757380085332283,12.623631033459596,81.72855499383462,293.60547003319454,252.89912972109457,0.0,0.4855312373611111,3.4460959860250866,250.73639550352237
2023-08-18,1.781648946245098,3.531339455637073,13.678127479166667,68.47363125,522.9192916666667,252.05653386408235,0.0,0.6829480519503547,4.877961847916667,252.5959601454103
2023-08-19,1.2406951005538631,1.903960693593497,15.463430208333332,56.36568333333333,864.7821458333333,220.3398460304326,0.0,0.2360829645833333,1.3565685416666666,220.47223480791249
2023-08-20,1.1165859085800207,2.715596128771988,15.209368152777778,62.823535416666665,824.9400208333333,251.9790796070888,0.0,0.2164341666666666,1.3880893958333334,250.6915585182145
2023-08-21,0.7626286789194098,3.114137705264404,14.649209743055556,71.39745833333333,586.2211875,268.0586565762814,0.0,0.2860681145833333,1.6385354375,264.42127775955737
2023-08-22,0.7472271336202561,1.579074053961438,14.698816121527775,75.67656838533782,459.49581674519226,268.157783210051,0.0,0.2530124149305555,1.5173998219245,268.89788632009174
2023-08-23,0.803305070106938,3.4091107408974866,13.468395409722222,80.42653204143049,332.417977953107,249.5467378653556,0.0,0.3391494201388889,2.0262210183560003,278.0229046335817
2023-08-24,0.7143851103164475,3.323654550235507,12.366344034722225,78.665225,326.66528125,280.16887540255794,0.0,0.6134429520833333,4.936785208333333,282.72926100817097
2023-08-25,1.06846911952559,3.903328165178584,12.302428409722223,71.04486250000001,432.6522708333334,292.98057287316425,0.0,0.6932055833333334,5.706310770833333,292.6792234366698
2023-08-26,1.5536324922068272,2.564315127642083,13.589554913194442,59.80399482696088,716.9151586026992,282.0323780285427,0.0,0.628711984375,4.92200361324915,286.09863201186425
2023-08-27,1.507461189715278,1.660835238252158,15.53305893438228,41.95549702345812,1299.0377763654587,289.5471473118925,0.0,0.3228769523857527,1.8917723284603112,292.87700726707357
2023-08-28,1.1426877105274922,2.3944257250086864,12.812407243055556,49.618925,855.0432500000001,292.08365485678,0.0,0.3139692729166666,1.7897698229166668,290.80460088355716
2023-08-29,1.3476267148603132,3.088612568954311,12.106150006944445,65.622425,547.0309791666667,306.17990063190035,0.0,0.5588203833333333,4.727838,302.15248748995054
2023-08-30,0.6910838774164757,4.644056715774624,13.1359703125,72.94231041666667,435.21197916666665,298.5264647053799,0.0,0.6766810172309672,7.569287701713301,295.05707368823255
2023-08-31,0.8013665913063668,4.38327935732998,12.863086649305556,75.98985361647804,394.0958640654624,298.0930253981886,0.0,0.5614195407913901,4.307667936933163,297.51917586818183
2023-09-01,0.7763059922538281,4.038040393200025,12.49241790277778,78.40678541666666,334.9128958333333,233.4026494503464,0.0,0.3771338791666667,2.227617770833333,297.5248029879952
2023-09-02,0.3684888125254409,0.7009865197588421,11.9354068125,78.20916458333333,320.11116666666663,95.7945369779796,0.0,0.2391746291666666,1.4903000625,298.6538372611842
2023-09-03,0.7116876185659752,2.8706233651869497,13.855687152777778,67.13992916666668,571.9035833333334,281.8017271425196,0.0,0.3361187833333333,2.25565875,287.52777937580254
2023-09-04,0.6531537997068781,2.1369095484174485,12.790171201388889,71.41255625000001,492.3138958333333,193.19298866999367,0.0,0.3348048854166667,2.2804431354166668,292.7625080352691
2023-09-05,1.1952969297707294,1.6366085132124013,12.977524666666666,74.97600833333333,475.41316458333336,267.8816856561525,0.0,0.4224540941999846,2.1462260541666667,317.1811968644345
2023-09-06,0.6687888826375734,2.4072938058732976,13.60406520138889,74.91805208333334,397.31698125,130.14155046595604,0.0,0.3962315270833333,2.057734020833333,303.17930470022503
2023-09-07,1.0617330312522923,3.2468687813385984,13.382554020833334,65.24641859729319,565.4996323872125,276.7576584456787,0.0,0.574820881172387,4.667477011039373,314.87470902758054
