EVI,LAI,LST,NDVI,Pol_moisture,RAD_topo,SAVI,SWC_db,SWC_norm,VV_VH_ratio,NEE_F2,fecha
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,-0.00453817944,2022-07-07
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,0.3447369185400001,2022-07-08
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,0.68315097066264,2022-07-09
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,1.5406717702103998,2022-07-10
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,2.039148706968,2022-07-11
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,1.39870799132544,2022-07-12
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,-0.0555880224311998,2022-07-13
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,0.565170089958,2022-07-14
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,1.58722071957144,2022-07-15
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,2.10597820056288,2022-07-16
1.138796646227571,-5.765991390383533,15.819441459613373,0.1065871821503449,0.220542413415148,19.23623747868967,0.1598619179949194,-6.011813623353413,0.4994953927384158,0.6697775890755038,0.5781622737527998,2022-07-17
