fecha,NEE_F2
2023-02-10,-1.297127422418544
2023-02-11,-1.526609100607344
2023-02-12,-1.006766140817376
2023-02-13,-1.906711215525072
2023-02-14,-1.4713170354288
2023-02-15,-1.17489743218296
2023-02-16,-1.288302031225584
2023-02-17,-1.454957227519488
2023-02-18,-1.014950911531968
2023-02-19,-0.98284332311352
2023-02-20,-1.020685292309232
2023-02-21,-1.287774103428
2023-02-22,-1.16838912791016
2023-02-23,-1.200606004959984
2023-02-24,-0.522979597721232
2023-02-25,-0.70326650393208
2023-02-26,-0.69914574056304
2023-02-27,-1.1098066497624
2023-02-28,-1.16782638490944
2023-03-01,-1.00568992103856
2023-03-02,-1.38604473576288
2023-03-03,-0.908093985228
2023-03-04,-0.7055237051784
2023-03-05,-0.897641854207344
2023-03-06,-1.0709574451632
2023-03-07,-1.0756622803536
2023-03-08,-1.196058024634032
2023-03-09,-0.852542040090096
2023-03-10,-1.081653343345872
2023-03-11,-0.551181582079632
2023-03-12,-1.087367090731344
2023-03-13,-1.124044196593824
2023-03-14,-0.7963267407623998
2023-03-15,-1.187016861096
2023-03-16,-0.9792805381524
2023-03-17,-0.991264637296944
2023-03-18,-1.97550037900584
2023-03-19,-1.24072560967464
2023-03-20,-0.8831698843207679
2023-03-21,-0.5745428085673441
2023-03-22,-1.243387350962784
2023-03-23,-0.6446101650184799
2023-03-24,-0.65305737123552
2023-03-25,-0.712523225045088
2023-03-26,-0.480793890831408
2023-03-27,-0.0784581181685279
2023-03-28,-0.611002485862848
2023-03-29,-0.9692554295016
2023-03-30,-0.8636632225135199
2023-03-31,-0.6047495696592001
2023-04-01,-0.261607342248
2023-04-02,-0.78249975610896
2023-04-03,-1.007100963386784
2023-04-04,-0.6844828048658641
2023-04-05,-0.39266454263544
2023-04-06,-0.10709535718728
2023-04-07,-0.855969979471344
2023-04-08,-0.4566302585425439
2023-04-09,-0.69668340572376
2023-04-10,-0.11215235528064
2023-04-11,-0.7454653941239999
2023-04-12,-0.5714784992424241
2023-04-13,-0.622168727372784
2023-04-14,-0.98111607460992
2023-04-15,-1.240184157632784
2023-04-16,-1.35850749727104
2023-04-17,-2.59049752121736
2023-04-18,0.7702474397126396
2023-04-19,0.6687426823164
2023-04-20,0.81788421357
2023-04-21,0.0821533322289599
2023-04-22,-0.0245432743070399
2023-04-23,0.1668067062119999
2023-04-24,0.4725536381416799
2023-04-25,0.1134397828475998
2023-04-26,-0.04691343949416
2023-04-27,0.2509937401176
2023-04-28,-0.14757640120008
2023-04-29,0.5421351229127999
2023-04-30,-0.888990616656576
2023-05-01,-1.25098291347408
2023-05-02,-0.1963452779640001
2023-05-03,-1.18796771933352
2023-05-04,1.3635928491227998
2023-05-05,0.13622623636968
2023-05-06,1.1276040021624
2023-05-07,0.6732207481896001
2023-05-08,0.6289913858472
2023-05-09,0.3035723023762559
2023-05-10,0.949694799707712
2023-05-11,1.098587280762
2023-05-12,0.2830790362608
2023-05-13,0.965811783398256
2023-05-14,1.5242385721616638
2023-05-15,1.269201725258112
2023-05-16,1.900412424863424
2023-05-17,0.430175353217904
2023-05-18,0.2985526635876
2023-05-19,0.496604887311456
2023-05-20,0.744175445025312
2023-05-21,0.8638108388635679
2023-05-22,2.079813481434
2023-05-23,0.89282250579528
2023-05-24,0.6182014234643999
2023-05-25,0.3542210560258559
2023-05-26,-0.4664318424242401
2023-05-27,0.0536000802875999
2023-05-28,1.6695478870776
2023-05-29,0.0715839918552
2023-05-30,0.970816118399856
2023-05-31,0.8969617082030399
2023-06-01,1.189724715741168
2023-06-02,1.163253788089056
2023-06-03,0.2493638916624
2023-06-04,0.9514758269016
2023-06-05,1.0530864871344
2023-06-06,1.787304621657168
2023-06-07,1.028892125034
2023-06-08,0.0659922788088
2023-06-09,-0.0010086067166399
2023-06-10,-0.1971031268483999
2023-06-11,-0.9182377322568
2023-06-12,-0.7373262902378399
2023-06-13,-0.79173906484248
2023-06-14,0.0164309683032
2023-06-15,-0.116895496248
2023-06-16,0.21134397518928
2023-06-17,0.199049416308
2023-06-18,-0.1677658127616
2023-06-19,0.1747229124816
2023-06-20,0.40315524323904
2023-06-21,0.4173994811793599
2023-06-22,0.3641131584503999
2023-06-23,1.6211257418448
2023-06-24,-0.246135839422032
2023-06-25,0.611857880892
2023-06-26,0.50165837080056
2023-06-27,-0.558949281048
2023-06-28,0.7215095054952
2023-06-29,0.5791996409472
2023-06-30,0.6452232192468
2023-07-01,0.3962163044556
2023-07-02,1.00103326706736
2023-07-03,1.3384203804647998
2023-07-04,2.014990907112
2023-07-05,0.1088409838607999
2023-07-06,0.701337674988
2023-07-07,2.35442665835928
2023-07-08,0.2113402039523999
2023-07-09,1.1140722646970398
2023-07-10,2.6625144187692
2023-07-11,3.1277074334256
2023-07-12,2.99551626004032
2023-07-13,1.3048527437784
2023-07-14,2.163205718208
2023-07-15,1.44652687827336
2023-07-16,1.3922302068072
2023-07-17,1.2116946432816
2023-07-18,1.78594532416872
2023-07-19,1.93575339856224
2023-07-20,1.3427535931416
2023-07-21,1.62103411857168
2023-07-22,1.18639562823072
2023-07-23,1.5782790320107198
2023-07-24,0.2647402767719999
2023-07-25,0.0132478164791999
2023-07-26,0.557981200422
2023-07-27,0.6398204102423999
2023-07-28,2.7624154528368
2023-07-29,1.37481305299344
2023-07-30,0.4410256994279999
2023-07-31,0.0096122668895998
2023-08-01,1.5462647605188
2023-08-02,0.5670500079247198
2023-08-03,0.9022924352016
2023-08-04,0.7760633376124799
2023-08-05,2.32237720817424
2023-08-06,1.4792036268888
2023-08-07,1.57656310069968
2023-08-08,-0.3017038011474239
2023-08-09,0.3188326152850559
2023-08-10,1.7213847434697598
2023-08-11,-0.4648077435455999
2023-08-12,-0.4626300631679999
2023-08-13,0.9818971051392
2023-08-14,0.63932913379656
2023-08-15,1.48993230467808
2023-08-16,0.7156678584059998
2023-08-17,-1.2877441097759998
2023-08-18,-1.0689914059704
2023-08-19,0.594327083892912
2023-08-20,-0.3537975072794401
2023-08-21,-0.9097129111032
2023-08-22,0.4840472530908
2023-08-23,-1.580030067091824
2023-08-24,-1.7100417516731998
2023-08-25,-2.43029319258096
2023-08-26,-0.975737909376
2023-08-27,0.1634085560664001
2023-08-28,-0.6134065086168001
2023-08-29,-1.2305506401504
2023-08-30,-2.57470461337824
2023-08-31,-2.1911687582688
2023-09-01,-1.7323288015032
2023-09-02,1.6289107624670398
2023-09-03,-0.50397869745288
2023-09-04,0.0007754587272
2023-09-05,0.3766097571695997
2023-09-06,-0.4893593268909599
2023-09-07,-1.4654181843576
2023-09-08,-1.13806456918704
2023-09-09,0.949387187291616
2023-09-10,0.1574786307599999
2023-09-11,-2.3112095466384
2023-09-12,-3.5317679470632
2023-09-13,-2.01462519577104
2023-09-14,-1.72898720448624
2023-09-15,-1.30825417289904
2023-09-16,-1.2395111440132798
2023-09-17,-2.63196350836704
2023-09-18,-1.6174609530912
2023-09-19,-0.29158729161624
2023-09-20,-1.29827187515232
2023-09-21,-0.354892065552
2023-09-22,-1.4608811374703998
2023-09-23,-0.46709969989608
2023-09-24,-2.36543422873464
2023-09-25,-3.41310288276
2023-09-26,-3.4457397768936
2023-09-27,-2.687335299216
2023-09-28,-2.32231267262952
2023-09-29,-0.576856126008
2023-09-30,-0.6531479491572
2023-10-01,-0.48421240078968
2023-10-02,-1.7180772138432
2023-10-03,-2.691145097496
2023-10-04,-2.8932172035372
2023-10-05,-2.06303682282552
2023-10-06,-1.4102518294584
2023-10-07,-2.40099593326848
2023-10-08,-1.3422692462544
2023-10-09,-0.67080329211528
2023-10-10,-1.39626837396
2023-10-11,-3.138016854312
2023-10-12,-2.37139793363952
2023-10-13,-0.33622079591376
2023-10-14,-0.7872524839512001
2023-10-15,-1.9156867722072
2023-10-16,-1.29387797102448
2023-10-17,-0.7918832476872001
2023-10-18,-1.68217323739848
2023-10-19,-0.8253049045427999
2023-10-20,-1.498573951488
2023-10-21,-1.07043231932064
2023-10-22,-1.13598332223408
2023-10-23,-1.2748466043
2023-10-24,-2.0927131996464
2023-10-25,-1.57204780973208
2023-10-26,-1.7599863502367998
2023-10-27,-1.5313943114208
2023-10-28,-0.969856101241344
2023-10-29,-1.6366874415408
2023-10-30,-2.1552888400056
2023-10-31,-1.14741763517592
2023-11-01,-2.5433301902688
2023-11-02,-3.118099408884
2023-11-03,0.08181742252896
2023-11-04,-1.189924867282464
2023-11-05,-1.0048534544808
2023-11-06,-0.5805122308919999
2023-11-07,-2.95494109885296
2023-11-08,-2.5227668275992
2023-11-09,-0.501844904154
2023-11-10,-1.14126347034216
2023-11-11,-1.3663448447184
2023-11-12,-3.46720612683528
2023-11-13,-2.96279644158
2023-11-14,-2.0321528788152
2023-11-15,-2.6461046330676
2023-11-16,-2.32963153861464
2023-11-17,-1.338779289726
2023-11-18,-2.2975974341604
2023-11-19,-1.115631638288784
2023-11-20,-1.86464646835488
2023-11-21,-2.4061513333716
2023-11-22,-2.43567877134312
2023-11-23,-1.299497480245584
2023-11-24,-1.18098027004752
2023-11-25,-1.425205941344784
2023-11-26,-1.10049371883072
2023-11-27,-1.21123133036424
2023-11-28,-2.1424527869184
2023-11-29,-2.52601416324
2023-11-30,-1.2494782492056
2023-12-01,-2.29059604591272
2023-12-02,-3.6943848758628
2023-12-03,-2.7270430449336
2023-12-04,-1.7554157362799998
2023-12-05,-1.602451752408
2023-12-06,-1.9308732088608
2023-12-07,-1.32122412650736
2023-12-08,-1.86460530744888
2023-12-09,-2.119206382035984
2023-12-10,-1.83568422133368
2023-12-11,-1.1404118323872
2023-12-12,-1.683715160024496
2023-12-13,-1.52412514283448
2023-12-14,-0.91699827067368
2023-12-15,-1.111985290353744
2023-12-16,-0.7143609940272
2023-12-17,-2.6790350731992
2023-12-18,-1.07986146584256
2023-12-19,-1.14984366615648
2023-12-20,-1.6648343026344
2023-12-21,-1.22637695807304
2023-12-22,-1.34930156406264
2023-12-23,-0.6602547689639999
2023-12-24,-0.5999663534688
2023-12-25,-1.46181108111696
2023-12-26,-1.396184340577392
2023-12-27,-1.687839828257088
2023-12-28,-1.37343053721312
2023-12-29,-1.5471809089776
2023-12-30,-0.8829888611761441
2023-12-31,-1.3224596043096
2024-01-01,-1.97092004169024
2024-01-02,-1.28968001630352
2024-01-03,-0.84031393981536
2024-01-04,-1.30182328096344
2024-01-05,-1.29414609085248
2024-01-06,-1.87602815864448
2024-01-07,-2.19518508855384
2024-01-08,-1.9557682296768
2024-01-09,-2.8230952021804803
2024-01-10,-1.8427726493064
2024-01-11,-1.28002990858776
2024-01-12,-1.17536214254256
2024-01-13,-1.48756564743408
2024-01-14,-1.63754304810696
2024-01-15,-1.98371166786504
2024-01-16,-3.27812520898008
2024-01-17,-1.7183939309733598
2024-01-18,-2.0418741757656
2024-01-19,-1.66748696901
2024-01-20,-1.35072276786216
2024-01-21,-1.85200731827784
2024-01-22,-1.837619158238928
2024-01-23,-1.862797033329624
2024-01-24,-1.159390512998424
2024-01-25,-1.0217176278782398
2024-01-26,-0.999654998980608
2024-01-27,-1.6275877350047998
2024-01-28,-1.2589957464624
2024-01-29,-1.141855764120144
2024-01-30,-1.4840256105216
2024-01-31,-1.293269282583408
2024-02-01,-1.056575964852144
2024-02-02,-1.60318495528416
2024-02-03,-1.367817495264
2024-02-04,-1.332584323222104
2024-02-05,-1.490670391003632
2024-02-06,-1.402103287742544
2024-02-07,-1.391747413111632
2024-02-08,-1.767655122912
2024-02-09,-1.207032836536224
2024-02-10,-1.21636204308648
2024-02-11,-1.62709673872176
2024-02-12,-1.0954875277043998
2024-02-13,-0.763946564815584
2024-02-14,-1.261790409614544
2024-02-15,-1.40931604751544
2024-02-16,-1.03376553316056
2024-02-17,-2.21614348714992
2024-02-18,-0.630680596646904
2024-02-19,-0.5450407904216881
2024-02-20,-0.960061709282688
2024-02-21,-1.226859989544
2024-02-22,-1.048371559965648
2024-02-23,-0.506778803265888
2024-02-24,-1.290921223780944
2024-02-25,-0.16259177860848
2024-02-26,-1.3079226714048
2024-02-27,-1.2868415472614398
2024-02-28,-1.00177155451224
2024-02-29,-0.917383242312144
2024-03-01,-0.902009865919464
2024-03-02,-1.0588810438799998
2024-03-03,-1.050345243278784
2024-03-04,-0.9616256656272
2024-03-05,-0.2277018695736
2024-03-06,-0.61309067847552
2024-03-07,-0.8640791442899999
2024-03-08,-2.2106012042952
2024-03-09,-1.58555143320768
2024-03-10,-1.14529678125336
2024-03-11,-1.10869665254856
2024-03-12,-2.03428157294592
2024-03-13,-3.27796998112224
2024-03-14,-2.28547143463968
2024-03-15,-2.461386483148464
2024-03-16,-1.4733232948259998
2024-03-17,-0.71860436305056
2024-03-18,-0.815717890162224
2024-03-19,-0.6057357888096001
2024-03-20,-0.51027560140464
2024-03-21,-0.3480719205456001
2024-03-22,-0.588938886582624
2024-03-23,-1.37575443276216
2024-03-24,-0.8522949743532
2024-03-25,-0.707268875526
2024-03-26,-1.3107809624688
2024-03-27,-0.82442204796096
2024-03-28,-0.789090841291824
2024-03-29,-1.076637848652
2024-03-30,-0.56975179559256
2024-03-31,-0.659544703821864
2024-04-01,-2.10189198894912
2024-04-02,-1.02019315382424
2024-04-03,-1.43348216832
2024-04-04,-0.8038147572720001
2024-04-05,-1.0988445899844002
2024-04-06,-1.9107837742212
2024-04-07,-0.2846493045828001
2024-04-08,0.1115592143471999
2024-04-09,-0.03640992272496
2024-04-10,-0.78144424047144
2024-04-11,-0.075997107306
2024-04-12,0.1428139466272799
2024-04-13,0.77489075204856
2024-04-14,0.1683263823335999
2024-04-15,-0.38221158645936
2024-04-16,0.7237785940056
2024-04-17,-0.2514482391700798
2024-04-18,-0.28519049781
2024-04-19,0.3456452734509598
2024-04-20,0.370184280508656
2024-04-21,0.7915029471662399
2024-04-22,-0.2007866947176
2024-04-23,0.5172204625019999
2024-04-24,0.6344790256763999
2024-04-25,-0.1292920781328
2024-04-26,-1.57233792222
2024-04-27,-0.7840268988710402
2024-04-28,0.4991112663811201
2024-04-29,0.3726017679167998
2024-04-30,-0.028546553196
2024-05-01,-0.6288104385864
2024-05-02,-0.8313462375408
2024-05-03,-0.5574461481266401
2024-05-04,0.0089386052839199
2024-05-05,1.1701733254379998
2024-05-06,1.1825459152934397
2024-05-07,1.78777489978656
2024-05-08,4.412287994975999
2024-05-09,1.53584342020872
2024-05-10,2.84178811763448
2024-05-11,1.2775896967536
2024-05-12,0.6622326501839999
2024-05-13,0.824665268808
2024-05-14,2.20778255291184
2024-05-15,2.2203845919144
2024-05-16,0.8327984282639999
2024-05-17,0.3118593192983999
2024-05-18,0.7144989505703999
2024-05-19,1.80854320861512
2024-05-20,2.7010512976284
2024-05-21,1.9018039410432
2024-05-22,2.205158800806
2024-05-23,2.36316940822872
2024-05-24,2.067974565336
2024-05-25,1.862232054228
2024-05-26,1.595404737504
2024-05-27,1.1874170890079998
2024-05-28,1.1347380453888
2024-05-29,1.3561320484015198
2024-05-30,1.5815643707736
2024-05-31,0.41021392541112
2024-06-01,1.896308977032
2024-06-02,1.39800718764144
2024-06-03,1.4762896926696
2024-06-04,2.62814818460832
2024-06-05,2.20131288149184
2024-06-06,1.107467950838256
2024-06-07,1.2509198581752
2024-06-08,1.2299814901511998
2024-06-09,5.267558883794112
2024-06-10,2.9274145476264
2024-06-11,1.9311887005128
2024-06-12,2.1794139396432
2024-06-13,2.61453805890912
2024-06-14,3.309591590513856
2024-06-15,1.9542789939168
2024-06-16,0.94232301634008
2024-06-17,-0.0722079575157599
2024-06-18,1.3365097708464
2024-06-19,0.912415001068656
2024-06-20,0.3475094979204
2024-06-21,2.0138645253564
2024-06-22,2.8039476666276
2024-06-23,-0.19704611664
2024-06-24,-0.0636768282528001
2024-06-25,-0.16141183524
2024-06-26,0.7273912421390398
2024-06-27,0.5081815927116
2024-06-28,2.276338932936
2024-06-29,0.6890929091783999
2024-06-30,1.7948454481303198
2024-07-01,1.0568209611384
2024-07-02,0.3968126773992001
2024-07-03,-0.1408530059784
2024-07-04,-0.7826085673488
2024-07-05,0.32672302061904
2024-07-06,0.0311492509200001
2024-07-07,-0.7228725158879998
2024-07-08,-1.591389039816
2024-07-09,-0.0553039856063999
2024-07-10,-0.1598508240321601
2024-07-11,-0.5559458933664
2024-07-12,1.04157073016784
2024-07-13,0.9210823534368
2024-07-14,1.4623943384304
2024-07-15,0.4620453105556797
2024-07-16,0.6896585188231197
2024-07-17,-0.0516069238608
2024-07-18,0.0534846660854401
2024-07-19,1.4078703040704
2024-07-20,1.7795877374879998
2024-07-21,0.92143672954488
2024-07-22,0.4700459270807999
2024-07-23,1.200166092
2024-07-24,-0.0061646581656
2024-07-25,-0.02327774427792
2024-07-26,-1.80418006438848
2024-07-27,-0.7081419530448
2024-07-28,-0.94996684498752
2024-07-29,0.0958057521840001
2024-07-30,1.1640648460535998
2024-07-31,1.3901331219588
2024-08-01,-0.08104659278112
2024-08-02,2.09209190993208
2024-08-03,0.93144633021
2024-08-04,0.3286613562696
2024-08-05,0.3981884224154398
2024-08-06,-2.2407965566416
2024-08-07,-1.980930581424
2024-08-08,-1.12613970291336
2024-08-09,-0.4081002152975999
2024-08-10,-0.89294697104328
2024-08-11,-0.4514153382648002
2024-08-12,0.1227154437935998
2024-08-13,1.0520426765736
2024-08-14,-0.4005006649199999
2024-08-15,-0.0102313113508799
2024-08-16,-1.3532873161391998
2024-08-17,-1.31693979216384
2024-08-18,0.7868771042147998
2024-08-19,-2.233340920368
2024-08-20,-2.4000935831208
2024-08-21,-1.43458545287376
2024-08-22,-1.6784757430848
2024-08-23,-1.924601303304
2024-08-24,-0.4035840865200001
2024-08-25,-0.1536656729832002
2024-08-26,0.0232293625308002
2024-08-27,-0.9727624988136
2024-08-28,-0.0644564797128
2024-08-29,-0.80421151621104
2024-08-30,-1.54705182490872
2024-08-31,0.7955597770473597
2024-09-01,-1.6088523759072
2024-09-02,-2.59315488254736
2024-09-03,-3.4313491082376
2024-09-04,-1.9783972539792
2024-09-05,-0.4468893952031999
2024-09-06,-2.55442493311632
2024-09-07,-3.6105920344944
2024-09-08,-1.4844687615648
2024-09-09,-1.1425815996048
2024-09-10,-2.54531158453008
2024-09-11,-2.7314498037744
2024-09-12,-2.21975954826048
2024-09-13,-3.006155042712
2024-09-14,-0.3574972147680002
2024-09-15,-0.4891747019817598
2024-09-16,-0.86189719010184
2024-09-17,-1.9543845108672
2024-09-18,-2.635031683143504
2024-09-19,-1.9108279662012
2024-09-20,-1.2195854891856
2024-09-21,-2.0921562293472
2024-09-22,-1.633922942256
2024-09-23,-1.982187004824
2024-09-24,-3.83961083992848
2024-09-25,-3.2111640880632
2024-09-26,-0.8444604879835199
2024-09-27,-1.1200159802448
2024-09-28,-1.967493327156
2024-09-29,-0.5664241011023999
2024-09-30,0.4160872083528001
2024-10-01,-2.7532719749376
2024-10-02,-1.55844325562976
2024-10-03,-0.9529179216336
2024-10-04,-2.8116597811176
2024-10-05,-2.18227121761104
2024-10-06,0.144106369510032
2024-10-07,-0.70002301062024
2024-10-08,-2.01122682311736
2024-10-09,-2.53043413558272
2024-10-10,-1.033180070364
2024-10-11,-2.2616350069536
2024-10-12,-0.952920491889744
2024-10-13,-1.508948417916288
2024-10-14,-1.3055117537723038
2024-10-15,-1.841999275450944
2024-10-16,-1.6108219362672
2024-10-17,-1.483254564012144
2024-10-18,-1.7051628657888005
2024-10-19,0.0700803806325118
2024-10-20,-1.9110759492888
2024-10-21,-2.136827271038832
2024-10-22,-1.0073995768584
2024-10-23,-1.9304878114656
2024-10-24,-1.3722274974312
2024-10-25,-1.9071436897656
2024-10-26,-2.3509558030176
2024-10-27,-1.80638214673536
2024-10-28,-1.670687869412304
2024-10-29,-1.2803750790048
2024-10-30,-1.47664072859904
2024-10-31,-1.6418386394498878
2024-11-01,-2.7065840714892
2024-11-02,-2.37424208941944
2024-11-03,-2.2551259372848
2024-11-04,-2.9669235814008
2024-11-05,-1.66265246643192
2024-11-06,-1.4175723555072
2024-11-07,-1.652884202422944
2024-11-08,-1.30455507659544
2024-11-09,-2.44899384022584
2024-11-10,-2.645748976046688
2024-11-11,-2.00636962770672
2024-11-12,-1.47727203380784
2024-11-13,-1.81954260364104
2024-11-14,-1.69921773406944
2024-11-15,-2.04819244483464
2024-11-16,-2.66653502486064
2024-11-17,-2.506254442696368
2024-11-18,-2.17084331126808
2024-11-19,-2.311021490300064
2024-11-20,-1.990469205723528
2024-11-21,-2.09040507068688
2024-11-22,-2.28362131459656
2024-11-23,-2.019214667118384
2024-11-24,-2.29858975090872
2024-11-25,-3.0238711291296
2024-11-26,-3.7536735183264
2024-11-27,-3.0211679351592
2024-11-28,-2.2099427624556
2024-11-29,-1.55068051346568
2024-11-30,-2.03544851067576
2024-12-01,-3.609864414894672
2024-12-02,-3.3494466755952
