lon,lat,accum,n_obs
-71.61130779319717,-30.639920937983568,-194.829436576916,39.0
-71.61131506272244,-30.640191367650917,-179.48695182175993,39.0
-71.61105319386428,-30.64209066089424,-218.40419133815476,37.0
-71.6110604633082,-30.642361090526347,-220.09359723413309,37.0
-71.61129313745931,-30.651014831984803,-164.43547813414978,39.0
-71.61130041015004,-30.65128526119384,-169.18441224354106,39.0
-71.61130768293914,-30.65155569039004,-196.4068164392734,39.0
-71.61131495582669,-30.651826119573425,-152.09553548735488,39.0
-71.61105307305785,-30.653725411572,-209.28540762615967,39.0
-71.61106034586382,-30.65399584072012,-167.10999530723026,39.0
-71.61106761876823,-30.654266269855427,-100.63965070887966,38.0
-71.61132233234609,-30.64046179730545,-187.57086709928626,39.0
-71.6113296020681,-30.64073222694716,-233.26808220331176,39.0
-71.61133687188848,-30.641002656576056,-210.64502427855908,39.0
-71.61134414180725,-30.641273086192133,-192.70404575546567,38.0
-71.61135141182439,-30.64154351579539,-186.95461872804742,37.0
-71.6113586819399,-30.64181394538583,-218.381305285069,37.0
-71.6113659521538,-30.64208437496345,-224.53061225240413,37.0
-71.61137322246609,-30.64235480452824,-236.03047508795368,37.0
-71.61138049287673,-30.642625234080224,-198.4253839939507,37.0
-71.61138776338578,-30.64289566361937,-193.60279475859014,37.0
-71.61132222881263,-30.652096548743987,-144.30259857387924,39.0
-71.61132950189699,-30.65236697790173,-118.05127521181512,39.0
-71.61133677507975,-30.65263740704665,-159.3159984916982,39.0
-71.61134404836092,-30.65290783617875,-195.29304367397393,39.0
-71.61135132174051,-30.65317826529802,-183.54458061195683,39.0
-71.61135859521853,-30.65344869440448,-211.84249884723,39.0
-71.61136586879495,-30.653719123498107,-211.06332008571098,39.0
-71.61137314246979,-30.653989552578917,-161.6808517247207,39.0
-71.61138041624304,-30.6542599816469,-114.23609830482455,38.0
-71.61160600395017,-30.63937379260154,-207.90061921947193,39.0
-71.61161327414692,-30.639644222227226,-206.967383348241,39.0
-71.61162054444205,-30.63991465184008,-173.2208035165068,39.0
-71.61162781483557,-30.64018508144011,-158.32883720926523,39.0
-71.61163508532746,-30.64045551102733,-161.89144924599157,39.0
-71.61164235591775,-30.64072594060172,-201.71246756904048,39.0
-71.61164962660641,-30.640996370163307,-201.60737808765987,37.0
-71.61165689739346,-30.641266799712064,-217.30969196300916,37.0
-71.6116641682789,-30.641537229248005,-205.77251621741559,37.0
-71.61167143926274,-30.641807658771125,-195.19913040134944,37.0
-71.61167871034496,-30.642078088281423,-199.57168621867385,37.0
-71.61168598152557,-30.642348517778903,-204.46422266425844,37.0
-71.61169325280459,-30.642618947263568,-194.7491170184068,37.0
-71.61170052418198,-30.6428893767354,-191.98682300573554,37.0
-71.61170779565776,-30.64315980619442,-150.26872957634404,37.0
-71.61171506723197,-30.64343023564062,-161.23466243544797,38.0
-71.61172233890456,-30.643700665074004,-187.01111553670685,38.0
-71.61159137758658,-30.65046768551069,-214.87921587217113,39.0
-71.61159865094919,-30.650738114678056,-248.437710744558,39.0
-71.61160592441021,-30.65100854383258,-174.4902585142187,39.0
-71.61161319796966,-30.651278972974293,-112.026520302242,39.0
-71.61162047162753,-30.65154940210317,-184.81640342406175,39.0
-71.61162774538381,-30.651819831219232,-197.2010618136661,39.0
-71.61163501923852,-30.652090260322478,-118.76508593242846,39.0
-71.61164229319164,-30.65236068941289,-139.04644814540197,39.0
-71.61164956724319,-30.652631118490486,-149.75962844790095,39.0
-71.61165684139317,-30.652901547555263,-190.69972401794809,39.0
-71.61166411564156,-30.65317197660721,-244.74371453789374,39.0
-71.6116713899884,-30.65344240564634,-217.36164504775846,39.0
-71.61167866443364,-30.65371283467265,-178.4049917721176,39.0
-71.61168593897733,-30.65398326368613,-151.595179112644,39.0
-71.61169321361943,-30.65425369268679,-126.10103457435658,38.0
-71.61191875336021,-30.63936750584153,-186.20210205505217,39.0
-71.61192602442519,-30.639637935399897,-171.83019882218443,39.0
-71.61193329558854,-30.639908364945427,-146.87090910048258,39.0
-71.61194056685031,-30.64017879447814,-129.0296809740995,39.0
-71.61194783821045,-30.640449223998036,-155.4929007091503,39.0
-71.61195510966901,-30.640719653505094,-179.20799145287066,37.0
-71.61196238122595,-30.64099008299936,-217.349142705245,37.0
-71.61196965288129,-30.641260512480795,-215.97193407875633,37.0
-71.61197692463503,-30.641530941949405,-218.41699853248593,37.0
-71.61198419648719,-30.6418013714052,-191.93702763165177,37.0
-71.61199146843772,-30.64207180084818,-178.8416032338428,37.0
-71.61199874048667,-30.642342230278324,-175.709243244623,37.0
-71.61200601263403,-30.642612659695665,-174.24547599420282,37.0
-71.61201328487978,-30.642883089100177,-172.64953554696055,37.0
-71.61202055722396,-30.643153518491864,-134.45614890098346,37.0
-71.61202782966653,-30.64342394787074,-145.9148718899532,38.0
-71.61203510220751,-30.6436943772368,-158.29164801944657,38.0
-71.6120423748469,-30.643964806590017,-194.90003251976572,38.0
-71.61204964758471,-30.644235235930427,-188.11549123939875,38.0
-71.61189688856877,-30.65019096762879,-160.89751784560227,38.0
-71.61190416270165,-30.65046139674164,-183.265430287922,38.0
-71.61191143693296,-30.65073182584167,-261.95881607130684,39.0
-71.61191871126272,-30.65100225492887,-188.76743470157632,39.0
-71.61192598569089,-30.651272684003253,-131.45890117016566,39.0
-71.61193326021748,-30.651543113064804,-149.58605426944834,39.0
-71.6119405348425,-30.65181354211353,-168.0631022132423,39.0
-71.61194780956598,-30.652083971149438,-137.76552852258033,39.0
-71.61195508438787,-30.652354400172527,-180.05201327803508,39.0
-71.61196235930821,-30.652624829182788,-179.658291551231,39.0
-71.61196963432697,-30.652895258180227,-216.54986686876492,39.0
-71.61197690944418,-30.653165687164847,-252.68360406997508,39.0
-71.61198418465983,-30.653436116136643,-221.7063667607909,39.0
-71.61199145997391,-30.653706545095616,-173.25045246359093,39.0
-71.61199873538644,-30.65397697404176,-137.5564927969203,39.0
-71.61223150267188,-30.639361218330396,-146.77601647334515,39.0
-71.61223877460505,-30.63963164782142,-141.52678719154503,39.0
-71.61224604663666,-30.63990207729962,-132.2200763108014,39.0
-71.61225331876665,-30.640172506765,-139.1250641765035,39.0
-71.61226059099505,-30.64044293621756,-178.0369546725888,39.0
-71.61226786332186,-30.6407133656573,-180.1696654368586,37.0
-71.61227513574708,-30.640983795084228,-190.62327385496346,37.0
-71.61228240827072,-30.64125422449833,-219.5297178507744,37.0
-71.61228968089276,-30.641524653899605,-238.83774469572487,37.0
-71.61229695361321,-30.641795083288063,-212.4575775387498,37.0
-71.61230422643209,-30.642065512663702,-182.72374549285078,37.0
-71.61231149934936,-30.642335942026524,-185.40993779122445,37.0
-71.61231877236507,-30.642606371376527,-196.02288884498725,37.0
-71.6123260454792,-30.6428768007137,-145.4381905587765,37.0
-71.61233331869173,-30.64314723003806,-133.7225982076553,37.0
-71.61234059200268,-30.6434176593496,-148.85843069237728,38.0
-71.61234786541206,-30.64368808864832,-147.85456828643518,38.0
-71.61235513891985,-30.6439585179342,-141.53437571460026,38.0
-71.61236241252608,-30.64422894720728,-145.20917102027357,38.0
-71.61238423393529,-30.645040234949573,-203.50148901589273,38.0
-71.61239150793521,-30.64531066417136,-188.9868753548765,38.0
-71.61219512300889,-30.64964382004613,-152.43186901087194,38.0
-71.61220239781359,-30.64991424911728,-91.98735840825158,38.0
-71.61220967271672,-30.6501846781756,-120.99966357820298,38.0
-71.6122169477183,-30.65045510722111,-144.36586182548146,38.0
-71.61222422281831,-30.65072553625381,-233.50265714394504,39.0
-71.61223149801677,-30.650995965273665,-217.4875593676891,39.0
-71.61223877331366,-30.651266394280707,-149.10083850781157,39.0
-71.612246048709,-30.65153682327492,-159.12738342302345,39.0
-71.61225332420278,-30.651807252256308,-213.4365397775232,39.0
-71.612260599795,-30.65207768122488,-210.7807965841862,39.0
-71.61226787548567,-30.65234811018063,-218.91745901608007,39.0
-71.61227515127479,-30.65261853912355,-232.6439042592939,39.0
-71.61228242716236,-30.65288896805365,-219.7794154082552,39.0
-71.61228970314836,-30.653159396970924,-218.20980383480833,39.0
-71.61229697923284,-30.653429825875385,-183.2354316620986,39.0
-71.61230425541574,-30.65370025476701,-123.02234255682949,39.0
-71.6123115316971,-30.653970683645813,-129.50899784858447,39.0
-71.61253697918212,-30.6390845006316,-144.71101279445534,39.0
-71.61254425188511,-30.639354930068105,-131.8689215957181,39.0
-71.61255152468652,-30.639625359491795,-145.13163887861623,39.0
-71.61255879758635,-30.639895788902653,-161.54475958542167,39.0
-71.61256607058458,-30.64016621830069,-182.00661074087887,39.0
-71.61257334368125,-30.64043664768592,-199.71308237816493,38.0
-71.61258061687631,-30.640707077058316,-191.2379373370293,37.0
-71.61258789016982,-30.6409775064179,-205.98698776101952,37.0
-71.61259516356174,-30.64124793576466,-235.4725231047797,37.0
-71.61260243705208,-30.6415183650986,-241.02276888788845,37.0
-71.61260971064084,-30.64178879441972,-204.34682020082272,37.0
-71.61261698432804,-30.642059223728012,-184.10169724104387,37.0
-71.61262425811364,-30.64232965302349,-204.5157465934407,37.0
-71.6126315319977,-30.64260008230616,-246.66395496289675,37.0
-71.61263880598017,-30.642870511575985,-179.20786755183337,37.0
-71.61264608006108,-30.643140940832996,-169.41390927083017,37.0
-71.61265335424042,-30.643411370077192,-183.50164373604642,37.0
-71.61266062851819,-30.643681799308563,-197.48237066149315,38.0
-71.61250062974615,-30.64936710095953,-116.77595997268845,38.0
-71.61250790532108,-30.64963752997616,-97.11292090871868,38.0
-71.61251518099444,-30.649907958979966,-81.99660272420417,38.0
-71.61252245676624,-30.65017838797095,-109.11738431686386,38.0
-71.6125297326365,-30.650448816949112,-190.5887510943378,38.0
-71.61253700860523,-30.65071924591446,-250.0159133091583,38.0
-71.61254428467238,-30.65098967486697,-233.05601175493726,38.0
-71.612551560838,-30.651260103806678,-140.50902268789775,38.0
-71.61255883710209,-30.65153053273353,-137.5447864036252,39.0
-71.6125661134646,-30.651800961647577,-180.67236881532983,39.0
-71.61257338992559,-30.6520713905488,-230.26706896513227,39.0
-71.61258066648503,-30.6523418194372,-193.1641453965073,39.0
-71.61258794314291,-30.652612248312774,-188.28649351055034,39.0
-71.61259521989928,-30.652882677175526,-219.45559206022222,39.0
-71.6126024967541,-30.653153106025457,-211.37905258409927,39.0
-71.61260977370738,-30.653423534862565,-167.75460239943988,39.0
-71.61261705075911,-30.65369396368684,-119.62574414083636,39.0
-71.61262432790932,-30.65396439249829,-111.30743926400577,38.0
-71.61263160515799,-30.654234821296928,-134.28035192602786,38.0
-71.61264615995073,-30.65477567885572,-65.09252733193888,38.0
-71.6126534374948,-30.655046107615867,-81.4521714480789,38.0
-71.61266071513735,-30.655316536363213,-114.13431651834293,38.0
-71.61284972742877,-30.639078211685515,-158.66780683944367,39.0
-71.61285700099995,-30.63934864105467,-153.29464475567772,39.0
-71.61286427466958,-30.639619070411012,-178.3662254043519,39.0
-71.61287154843762,-30.639889499754524,-183.7121593182372,39.0
-71.6128788223041,-30.64015992908522,-193.34753049744936,38.0
-71.61288609626901,-30.640430358403098,-206.0519528504172,37.0
-71.61289337033234,-30.64070078770815,-197.96334504676565,37.0
-71.61290064449412,-30.640971217000384,-210.95688525755,37.0
-71.61290791875432,-30.64124164627979,-219.98978251500932,37.0
-71.61291519311295,-30.641512075546387,-219.32139531702447,37.0
-71.61292246757003,-30.64178250480015,-187.82469047452273,37.0
-71.61292974212556,-30.6420529340411,-165.66540877387212,37.0
-71.61266790289439,-30.6439522285271,-177.9160820263303,38.0
-71.61269700138355,-30.64503394527309,-215.72662412812826,38.0
-71.61270427625195,-30.64530437442754,-175.03962950646815,38.0
-71.61271155121877,-30.64557480356915,-194.36808615345504,38.0
-71.61279885849947,-30.64881995226844,-186.45345858736542,38.0
-71.61280613474614,-30.64909038124336,-154.30520052959196,38.0
-71.61281341109124,-30.64936081020547,-143.10594121734562,38.0
-71.6128206875348,-30.649631239154747,-183.00007581427624,38.0
-71.61282796407684,-30.649901668091204,-155.78364574409656,38.0
-71.61283524071733,-30.65017209701483,-194.42976941793808,38.0
-71.61284251745627,-30.650442525925644,-241.36589553805234,38.0
-71.6128497942937,-30.65071295482364,-241.93148257683416,38.0
-71.61285707122957,-30.6509833837088,-226.48100867994316,38.0
-71.6128643482639,-30.65125381258114,-132.11233503375814,38.0
-71.6128716253967,-30.651524241440647,-141.0697914906399,38.0
-71.61287890262797,-30.65179467028733,-132.63548590886708,38.0
-71.61288617995771,-30.6520650991212,-133.2315489300346,38.0
-71.61289345738591,-30.65233552794225,-156.9929791244175,38.0
-71.61290073491259,-30.65260595675047,-189.77802971586064,39.0
-71.61290801253774,-30.652876385545863,-228.988702228116,39.0
-71.61291529026136,-30.65314681432843,-199.98162318343824,39.0
-71.61292256808346,-30.65341724309818,-127.09597966912656,38.0
-71.61292984600402,-30.653687671855103,-129.25918426271656,38.0
-71.61316247557696,-30.6390719219883,-171.15732051173734,39.0
-71.61316975001635,-30.639342351290097,-167.35488979513028,39.0
-71.61317702455419,-30.639612780579093,-172.64634251959183,39.0
-71.61318429919046,-30.63988320985525,-179.78821764707223,39.0
-71.61319157392518,-30.640153639118587,-197.81609099728465,38.0
-71.61319884875834,-30.640424068369107,-172.59246145452693,37.0
-71.61293701677951,-30.642323363269224,-179.31855165289147,37.0
-71.61294429153189,-30.642593792484536,-205.71508160384727,37.0
-71.61295156638272,-30.64286422168702,-199.41952655955762,37.0
-71.612958841332,-30.64313465087668,-219.61995042284693,37.0
-71.61296611637972,-30.64340508005352,-181.91922623615858,37.0
-71.61297339152588,-30.643675509217548,-191.1325232582689,37.0
-71.61300976873339,-30.645027654845308,-224.31383995880446,38.0
-71.61301704447023,-30.6452980839324,-171.41454837103598,38.0
-71.61305342463129,-30.64665022917549,-162.73278914181685,38.0
-71.61306070095887,-30.64692065818564,-165.87858679764534,38.0
-71.6130679773849,-30.64719108718296,-201.34517997613568,38.0
-71.6130752539094,-30.64746151616748,-192.5565508864154,38.0
-71.61310436099203,-30.64854323197727,-244.52294602580633,38.0
-71.61311163800883,-30.648813660897652,-234.00235417783276,38.0
-71.61311891512412,-30.649084089805225,-184.89480516778278,38.0
-71.61312619233787,-30.64935451869997,-189.18629107414367,38.0
-71.6131334696501,-30.64962494758189,-250.0008382218568,38.0
-71.61314074706078,-30.64989537645098,-267.2602667904113,38.0
-71.61314802456994,-30.650165805307253,-292.70137041477807,38.0
-71.61315530217757,-30.6504362341507,-202.34236037212264,38.0
-71.61316257988369,-30.65070666298133,-183.35853899885086,38.0
-71.61316985768828,-30.65097709179913,-220.26542336224148,38.0
-71.61317713559133,-30.65124752060411,-193.07387878452693,38.0
-71.61318441359286,-30.65151794939626,-173.89969901646487,38.0
-71.61319169169286,-30.65178837817558,-187.5984908168649,38.0
-71.61319896989137,-30.652058806942087,-195.15361857999366,38.0
-71.61293712402306,-30.6539581005992,-120.34339938684457,38.0
-71.6129444021406,-30.654228529330474,-131.48487464443122,38.0
-71.61295168035659,-30.65449895804892,-136.2176899756321,38.0
-71.61295895867106,-30.654769386754545,-77.59210048541443,38.0
-71.61296623708402,-30.65503981544733,-66.21257215005933,38.0
-71.61297351559547,-30.65531024412732,-83.56348828472345,38.0
-71.6129807942054,-30.655580672794468,-119.62209993260903,38.0
-71.61298807291381,-30.655851101448786,-113.98571031895274,38.0
-71.6129953517207,-30.65612153009028,-88.30934811391052,38.0
-71.61300263062607,-30.65639195871896,-98.15577821623067,38.0
-71.61320612368995,-30.6406944976068,-158.48688967613293,37.0
-71.61321339871999,-30.64096492683168,-178.61586714560858,37.0
-71.61322067384847,-30.641235356043733,-188.6292910074351,37.0
-71.61322794907541,-30.64150578524297,-202.66546033143726,37.0
-71.6132352244008,-30.64177621442938,-167.08784203835071,37.0
-71.61324249982464,-30.64204664360297,-148.47499224778957,37.0
-71.61324977534692,-30.64231707276373,-196.2397163143245,37.0
-71.61325705096765,-30.64258750191169,-169.3709429464929,37.0
-71.61326432668683,-30.64285793104681,-187.50702523837552,37.0
-71.61327160250448,-30.643128360169108,-200.48183154822485,37.0
-71.61327887842057,-30.6433987892786,-176.3142819539651,37.0
-71.61328615443513,-30.64366921837525,-206.92924639262506,37.0
-71.61332253598476,-30.64502136366621,-196.84949708683953,38.0
-71.61332981259008,-30.64529179268593,-201.82881415191036,38.0
-71.61336619709361,-30.646643937592213,-179.51577738889475,38.0
-71.61337347428973,-30.646914366535,-179.05507910433317,38.0
-71.6133807515843,-30.647184795464963,-200.76067590992156,38.0
-71.61338802897735,-30.64745522438211,-179.39217012896697,38.0
-71.61339530646887,-30.64772565328642,-195.09571741016745,38.0
-71.61340258405889,-30.647996082177915,-183.35812835556672,38.0
-71.61340986174736,-30.648266511056597,-211.98502910559995,38.0
-71.6134171395343,-30.64853693992244,-252.55380231127253,38.0
-71.61342441741974,-30.64880736877545,-265.79909431369515,38.0
-71.61343169540365,-30.649077797615657,-255.55948873285413,38.0
-71.61343897348603,-30.64934822644303,-274.4540726127774,38.0
-71.6134462516669,-30.649618655257587,-261.3146303263816,38.0
-71.61345352994624,-30.649889084059307,-252.79967101185136,38.0
-71.61346080832408,-30.65015951284821,-246.14664290561902,38.0
-71.6134680868004,-30.65042994162429,-199.37717639001505,38.0
-71.61320624818835,-30.652329235695767,-216.17675409647808,39.0
-71.61321352658379,-30.652599664436625,-233.99978706076374,38.0
-71.61322080507773,-30.65287009316465,-246.02705079122947,38.0
-71.61322808367017,-30.65314052187986,-185.83992008163676,38.0
-71.61323536236107,-30.65341095058224,-119.41950157776449,38.0
-71.61324264115046,-30.6536813792718,-108.03154864643497,38.0
-71.61324992003834,-30.653951807948527,-138.58374039786256,38.0
-71.61325719902472,-30.65422223661244,-137.19488475891657,38.0
-71.61326447810957,-30.654492665263515,-142.075397036586,38.0
-71.61327175729292,-30.65476309390177,-108.20587194154662,38.0
-71.61327903657478,-30.655033522527194,-65.755732575958,38.0
-71.61328631595511,-30.65530395113981,-56.669763682112865,38.0
-71.61329359543393,-30.65557437973959,-71.86185476849018,38.0
-71.61330087501126,-30.655844808326545,-77.63143139178415,38.0
-71.61330815468709,-30.65611523690067,-72.77356926091109,38.0
-71.6133154344614,-30.65638566546197,-82.38191322003999,38.0
-71.61332271433423,-30.65665609401045,-93.57830289844124,38.0
-71.61332999430554,-30.656926522546097,-110.50826700042288,38.0
-71.61333727437535,-30.65719695106893,-123.41714680961022,38.0
-71.61348249893433,-30.639336060774387,-169.31212926951235,39.0
-71.61348977434038,-30.639606489996016,-170.65392636149366,39.0
-71.61349704984487,-30.63987691920481,-170.4553931605887,38.0
-71.61350432544782,-30.64014734840078,-202.92041861236072,37.0
-71.61351160114924,-30.64041777758394,-171.06050163924291,37.0
-71.61351887694909,-30.640688206754277,-176.97821985562527,37.0
-71.6135261528474,-30.640958635911787,-188.6264121512575,37.0
-71.61353342884419,-30.641229065056475,-222.39610730022332,37.0
-71.61354070493941,-30.64149949418835,-196.44687351326078,37.0
-71.61354798113311,-30.64176992330739,-145.49936624191858,37.0
-71.61355525742526,-30.642040352413616,-162.93074481133573,37.0
-71.61356253381588,-30.64231078150701,-184.81706139558827,37.0
-71.61356981030495,-30.642581210587604,-148.90387130863712,37.0
-71.61357708689249,-30.64285163965535,-162.92878828199747,37.0
-71.6135843635785,-30.643122068710287,-180.9784672449794,37.0
-71.61359164036298,-30.643392497752405,-190.20504660978528,37.0
-71.61363530313768,-30.64501507173581,-189.79828336892282,38.0
-71.61364258061145,-30.645285500688164,-205.09827644824577,38.0
-71.61367896945745,-30.64663764525758,-179.74726822904478,38.0
-71.6136862475221,-30.646908074132995,-184.53300125099122,38.0
-71.61369352568522,-30.647178502995583,-193.3841903569124,38.0
-71.61370080394683,-30.64744893184536,-177.52080505343596,38.0
-71.61370808230691,-30.647719360682306,-198.48714637003386,38.0
-71.6137153607655,-30.64798978950642,-229.87989377430307,38.0
-71.61372263932256,-30.64826021831772,-228.76724906302204,38.0
-71.61372991797812,-30.648530647116186,-239.61868895484594,38.0
-71.61373719673216,-30.648801075901837,-263.17577286902326,38.0
-71.6134753653752,-30.650700370387558,-205.2933446075431,38.0
-71.61348264404849,-30.650970799137976,-245.6565061368088,38.0
-71.61348992282028,-30.65124122787559,-274.1493394507725,38.0
-71.61349720169054,-30.651511656600366,-215.73298134151167,38.0
-71.61350448065929,-30.65178208531232,-218.71779416571212,38.0
-71.61351175972653,-30.65205251401145,-199.74443961904186,38.0
-71.61351903889229,-30.65232294269776,-184.554476470301,38.0
-71.61352631815652,-30.65259337137125,-241.34760935464956,38.0
-71.61353359751924,-30.652863800031906,-245.3048002878509,38.0
-71.61354087698048,-30.653134228679733,-199.63043063946267,38.0
-71.61354815654019,-30.65340465731474,-134.47841641754218,38.0
-71.61355543619841,-30.653675085936925,-104.88994562678405,38.0
-71.61356271595514,-30.65394551454628,-106.73164498965352,38.0
-71.61356999581035,-30.654215943142813,-110.31081331380292,38.0
-71.61357727576407,-30.65448637172652,-100.66342719081374,38.0
-71.61358455581629,-30.6547568002974,-104.41896320630615,38.0
-71.61359183596701,-30.65502722885545,-97.12179306452059,38.0
-71.61359911621625,-30.65529765740069,-73.54041498525253,38.0
-71.61360639656398,-30.655568085933087,-68.43005498933708,38.0
-71.61361367701024,-30.655838514452665,-51.18527803105411,38.0
-71.61362095755499,-30.65610894295942,-52.22675651461778,38.0
-71.61362823819825,-30.656379371453344,-58.835884290868876,38.0
-71.61363551894003,-30.65664979993445,-98.81233882921671,38.0
-71.61364279978031,-30.65692022840271,-150.0201359274476,38.0
-71.6136500807191,-30.65719065685816,-122.37645475085024,38.0
-71.61365736175641,-30.657461085300785,-91.62437951788175,38.0
-71.61366464289225,-30.65773151373058,-88.20310360206835,37.0
-71.61367192412658,-30.65800194214755,-44.02122647506152,37.0
-71.61379524775384,-30.639329769507537,-164.1448852958688,39.0
-71.6138025240281,-30.6396001986618,-180.99338834688885,39.0
-71.61380980040083,-30.639870627803216,-181.70929193647862,37.0
-71.61381707687201,-30.64014105693182,-196.00029132895926,37.0
-71.61382435344166,-30.640411486047608,-205.6439768596158,37.0
-71.61383163010979,-30.64068191515056,-203.88647533613556,37.0
-71.61383890687638,-30.64095234424071,-237.88630843776295,37.0
-71.61384618374143,-30.641222773318024,-244.1197366928502,37.0
-71.61385346070496,-30.64149320238252,-186.51418595166584,37.0
-71.61386073776696,-30.641763631434195,-154.49994493768986,37.0
-71.61386801492742,-30.64203406047304,-193.78178921432263,37.0
-71.61387529218638,-30.642304489499068,-183.80186079711171,37.0
-71.61388256954379,-30.64257491851228,-152.3296094327644,37.0
-71.6138898469997,-30.642845347512655,-156.7680104220678,37.0
-71.61389712455406,-30.643115776500217,-172.6785514163625,37.0
-71.61390440220691,-30.64338620547496,-194.33022116131863,37.0
-71.61394807019212,-30.6450087790541,-197.03063404293349,38.0
-71.61399174172283,-30.646631352171596,-177.08416927573353,38.0
-71.613999020656,-30.646901780979626,-165.5202782373393,38.0
-71.61400629968766,-30.64717220977484,-179.15491550939086,38.0
-71.61374447558468,-30.64907150467466,-268.3426587864334,38.0
-71.6137517545357,-30.649341933434656,-308.73005552256456,38.0
-71.61375903358523,-30.649612362181838,-302.16213880622604,38.0
-71.61376631273323,-30.649882790916184,-276.539900422879,38.0
-71.61377359197974,-30.650153219637705,-254.57563138599582,38.0
-71.61378087132475,-30.650423648346404,-248.7862847462079,38.0
-71.61378815076824,-30.650694077042296,-203.9594336578755,38.0
-71.61379543031023,-30.65096450572534,-211.07561686019326,38.0
-71.61380270995073,-30.65123493439557,-256.8107595151051,38.0
-71.61380998968973,-30.651505363052976,-214.8827721699719,38.0
-71.61381726952723,-30.65177579169755,-205.9972539360878,38.0
-71.61382454946323,-30.6520462203293,-177.62510236030806,39.0
-71.61383182949773,-30.652316648948226,-173.77982525409192,39.0
-71.61383910963075,-30.65258707755433,-229.30393806912792,38.0
-71.61384638986226,-30.65285750614761,-236.65040703365588,38.0
-71.61385367019228,-30.65312793472806,-198.1773314105952,38.0
-71.61386095062082,-30.65339836329569,-176.1397739345191,38.0
-71.61386823114786,-30.65366879185049,-151.44752147489496,38.0
-71.61387551177341,-30.653939220392463,-138.73841739706165,38.0
-71.61388279249748,-30.65420964892161,-110.67882412872981,38.0
-71.61389007332005,-30.65448007743794,-95.02104787402102,38.0
-71.61389735424115,-30.65475050594144,-92.28717060740398,38.0
-71.61390463526077,-30.6550209344321,-103.6224532512135,38.0
-71.61391191637888,-30.655291362909956,-111.551223518537,38.0
-71.61391919759554,-30.65556179137497,-89.34768657153113,38.0
-71.61392647891068,-30.65583221982716,-91.82934500870287,38.0
-71.61393376032437,-30.65610264826653,-82.63059120346426,38.0
-71.61394104183658,-30.656373076693068,-93.41616188428375,38.0
-71.61394832344729,-30.656643505106786,-71.3805251375341,38.0
-71.61395560515655,-30.656913933507667,-97.8147320619684,39.0
-71.61396288696433,-30.65718436189573,-84.4445788153188,39.0
-71.61397016887062,-30.657454790270968,-74.72626300668955,38.0
-71.61397745087545,-30.657725218633377,-127.47709664385025,38.0
-71.6139847329788,-30.65799564698296,-77.54282196964027,38.0
-71.6139920151807,-30.65826607531972,-60.952204545427804,38.0
