lon,lat,accum,n_obs
-71.61227513574708,-30.640983795084228,-213.6386023047749,34.0
-71.61228240827072,-30.64125422449833,-228.05326146869572,34.0
-71.61228968089276,-30.641524653899605,-233.47454860365647,34.0
-71.61229695361321,-30.641795083288063,-219.02027776688107,34.0
-71.61230422643209,-30.642065512663702,-198.45752122200602,34.0
-71.61231149934936,-30.642335942026524,-198.19671998309428,34.0
-71.61231877236507,-30.642606371376527,-208.73054575292022,34.0
-71.6123260454792,-30.6428768007137,-158.52394001519713,34.0
-71.61233331869173,-30.64314723003806,-153.10242618907176,34.0
-71.61234059200268,-30.6434176593496,-173.17502190403866,34.0
-71.61234786541206,-30.64368808864832,-156.90737709483147,34.0
-71.61235513891985,-30.6439585179342,-150.43884495452374,34.0
-71.61236241252608,-30.64422894720728,-175.20307875359512,34.0
-71.61238423393529,-30.645040234949573,-204.46418128945353,34.0
-71.61239150793521,-30.64531066417136,-200.54753136692074,34.0
-71.61219512300889,-30.64964382004613,-177.82140897206557,34.0
-71.61220239781359,-30.64991424911728,-140.22974726546397,34.0
-71.61220967271672,-30.6501846781756,-168.93656771755428,34.0
-71.6122169477183,-30.65045510722111,-167.15947848003964,34.0
-71.61222422281831,-30.65072553625381,-247.88944841542934,34.0
-71.61223149801677,-30.650995965273665,-211.71864400731366,34.0
-71.61223877331366,-30.651266394280707,-156.24931744452925,34.0
-71.612246048709,-30.65153682327492,-162.15771215917653,34.0
-71.61225332420278,-30.651807252256308,-199.7670620141709,34.0
-71.612260599795,-30.65207768122488,-202.44879621365115,34.0
-71.61226787548567,-30.65234811018063,-228.84321352619418,34.0
-71.61227515127479,-30.65261853912355,-246.40242900652092,34.0
-71.61228242716236,-30.65288896805365,-241.50459227032246,34.0
-71.61228970314836,-30.653159396970924,-222.21462192268442,34.0
-71.61229697923284,-30.653429825875385,-193.4125939051063,34.0
-71.61230425541574,-30.65370025476701,-145.96842925543214,34.0
-71.6123115316971,-30.653970683645813,-154.32627114490114,34.0
-71.61253697918212,-30.6390845006316,-148.86019548997646,34.0
-71.61254425188511,-30.639354930068105,-140.93422454772187,34.0
-71.61255152468652,-30.639625359491795,-154.06240929169638,34.0
-71.61255879758635,-30.639895788902653,-169.58484432904643,34.0
-71.61256607058458,-30.64016621830069,-188.06226559364666,34.0
-71.61257334368125,-30.64043664768592,-208.8049443268294,34.0
-71.61258061687631,-30.640707077058316,-210.60909710760845,34.0
-71.61258789016982,-30.6409775064179,-228.11306568372007,34.0
-71.61259516356174,-30.64124793576466,-240.03088038297278,34.0
-71.61260243705208,-30.6415183650986,-232.40820871266612,34.0
-71.61260971064084,-30.64178879441972,-211.82400892307817,34.0
-71.61261698432804,-30.642059223728012,-200.65638449922085,34.0
-71.61262425811364,-30.64232965302349,-227.864172238399,34.0
-71.6126315319977,-30.64260008230616,-258.40626304633815,34.0
-71.61263880598017,-30.642870511575985,-188.6253126914246,34.0
-71.61264608006108,-30.643140940832996,-187.18163607218204,34.0
-71.61265335424042,-30.643411370077192,-201.12714574199467,34.0
-71.61266062851819,-30.643681799308563,-194.15156720923363,34.0
-71.61250062974615,-30.64936710095953,-146.45741059655282,34.0
-71.61250790532108,-30.64963752997616,-131.0374183840183,34.0
-71.61251518099444,-30.649907958979966,-123.90481810325639,34.0
-71.61252245676624,-30.65017838797095,-150.09719891604468,34.0
-71.6125297326365,-30.650448816949112,-185.3040620451322,34.0
-71.61253700860523,-30.65071924591446,-256.53510605684926,34.0
-71.61254428467238,-30.65098967486697,-224.80997791038376,34.0
-71.612551560838,-30.651260103806678,-150.7096687692066,34.0
-71.61255883710209,-30.65153053273353,-148.74164939096542,34.0
-71.6125661134646,-30.651800961647577,-187.38846986167158,34.0
-71.61257338992559,-30.6520713905488,-212.54580044054947,34.0
-71.61258066648503,-30.6523418194372,-193.44807419166062,34.0
-71.61258794314291,-30.652612248312774,-205.01125527129125,34.0
-71.61259521989928,-30.652882677175526,-221.17621688774236,34.0
-71.6126024967541,-30.653153106025457,-215.7168184758917,34.0
-71.61260977370738,-30.653423534862565,-179.48827611490876,34.0
-71.61261705075911,-30.65369396368684,-142.04591880925352,34.0
-71.61262432790932,-30.65396439249829,-144.05158868544692,34.0
-71.61263160515799,-30.654234821296928,-166.16367087440304,34.0
-71.61264615995073,-30.65477567885572,-111.00105059589191,34.0
-71.6126534374948,-30.655046107615867,-126.44508132169506,34.0
-71.61266071513735,-30.655316536363213,-149.49851423799817,34.0
-71.61284972742877,-30.639078211685515,-163.04947729962814,34.0
-71.61285700099995,-30.63934864105467,-160.33629026071833,34.0
-71.61286427466958,-30.639619070411012,-186.64148241625034,34.0
-71.61287154843762,-30.639889499754524,-191.387062862688,34.0
-71.6128788223041,-30.64015992908522,-205.2957301432717,34.0
-71.61288609626901,-30.640430358403098,-216.992442199816,34.0
-71.61289337033234,-30.64070078770815,-219.32407857168346,34.0
-71.61290064449412,-30.640971217000384,-231.1004914036647,34.0
-71.61290791875432,-30.64124164627979,-228.3263953403845,34.0
-71.61291519311295,-30.641512075546387,-223.26372566360658,34.0
-71.61292246757003,-30.64178250480015,-198.58747363230378,34.0
-71.61292974212556,-30.6420529340411,-184.74937905977848,34.0
-71.61266790289439,-30.6439522285271,-189.09859705056274,34.0
-71.61269700138355,-30.64503394527309,-208.8766679584423,34.0
-71.61270427625195,-30.64530437442754,-198.8559898678005,34.0
-71.61271155121877,-30.64557480356915,-216.58231507103815,34.0
-71.61279885849947,-30.64881995226844,-186.03361343875932,34.0
-71.61280613474614,-30.64909038124336,-163.4015810490477,34.0
-71.61281341109124,-30.64936081020547,-163.31843591116083,34.0
-71.6128206875348,-30.649631239154747,-189.3370968194263,34.0
-71.61282796407684,-30.649901668091204,-170.2877818635301,34.0
-71.61283524071733,-30.65017209701483,-178.4557672595534,34.0
-71.61284251745627,-30.650442525925644,-214.49611424930245,34.0
-71.6128497942937,-30.65071295482364,-237.41305875545996,34.0
-71.61285707122957,-30.6509833837088,-227.2414063058428,34.0
-71.6128643482639,-30.65125381258114,-148.89771137364363,34.0
-71.6128716253967,-30.651524241440647,-153.9932321246491,34.0
-71.61287890262797,-30.65179467028733,-150.9680542361057,34.0
-71.61288617995771,-30.6520650991212,-163.42906307578363,34.0
-71.61289345738591,-30.65233552794225,-173.50573370149547,34.0
-71.61290073491259,-30.65260595675047,-201.98227893254005,34.0
-71.61290801253774,-30.652876385545863,-235.84418049292557,34.0
-71.61291529026136,-30.65314681432843,-203.17203299091958,34.0
-71.61292256808346,-30.65341724309818,-152.1229173556752,34.0
-71.61292984600402,-30.653687671855103,-159.13468842100062,34.0
-71.61316247557696,-30.6390719219883,-174.9414316355552,34.0
-71.61316975001635,-30.639342351290097,-176.34931046103142,34.0
-71.61317702455419,-30.639612780579093,-181.03325301851206,34.0
-71.61318429919046,-30.63988320985525,-189.26946277397622,34.0
-71.61319157392518,-30.640153639118587,-212.85502740314317,34.0
-71.61319884875834,-30.640424068369107,-195.7549517268818,34.0
-71.61293701677951,-30.642323363269224,-196.68492644318752,34.0
-71.61294429153189,-30.642593792484536,-218.54076732902385,34.0
-71.61295156638272,-30.64286422168702,-209.33832966645275,34.0
-71.612958841332,-30.64313465087668,-226.9940384166589,34.0
-71.61296611637972,-30.64340508005352,-203.86581092976172,34.0
-71.61297339152588,-30.643675509217548,-207.449252655317,34.0
-71.61300976873339,-30.645027654845308,-220.09680053758925,34.0
-71.61301704447023,-30.6452980839324,-193.84775533181383,34.0
-71.61305342463129,-30.64665022917549,-179.10953554445356,34.0
-71.61306070095887,-30.64692065818564,-174.51379616852867,34.0
-71.6130679773849,-30.64719108718296,-212.74702763633846,34.0
-71.6130752539094,-30.64746151616748,-217.8498112815187,34.0
-71.61310436099203,-30.64854323197727,-245.7700550842998,34.0
-71.61311163800883,-30.648813660897652,-222.38128828767884,34.0
-71.61311891512412,-30.649084089805225,-188.5957857899589,34.0
-71.61312619233787,-30.64935451869997,-197.3417210365425,34.0
-71.6131334696501,-30.64962494758189,-239.44084715547746,34.0
-71.61314074706078,-30.64989537645098,-246.50470806978535,34.0
-71.61314802456994,-30.650165805307253,-243.7709659975712,34.0
-71.61315530217757,-30.6504362341507,-197.06510893245533,34.0
-71.61316257988369,-30.65070666298133,-189.4970501694925,34.0
-71.61316985768828,-30.65097709179913,-219.8321865742694,34.0
-71.61317713559133,-30.65124752060411,-190.99868107320864,34.0
-71.61318441359286,-30.65151794939626,-178.4277680629585,34.0
-71.61319169169286,-30.65178837817558,-193.84152038049118,34.0
-71.61319896989137,-30.652058806942087,-211.185489427201,34.0
-71.61293712402306,-30.6539581005992,-153.5543255011326,34.0
-71.6129444021406,-30.654228529330474,-165.21545710572184,34.0
-71.61295168035659,-30.65449895804892,-168.67410218974277,34.0
-71.61295895867106,-30.654769386754545,-120.58006516261972,34.0
-71.61296623708402,-30.65503981544733,-109.62802865846109,34.0
-71.61297351559547,-30.65531024412732,-126.68995483802982,34.0
-71.6129807942054,-30.655580672794468,-152.12198505515747,34.0
-71.61298807291381,-30.655851101448786,-142.56113160983057,34.0
-71.6129953517207,-30.65612153009028,-125.99383579298042,34.0
-71.61300263062607,-30.65639195871896,-141.129742464303,34.0
-71.61320612368995,-30.6406944976068,-185.8125961030408,34.0
-71.61321339871999,-30.64096492683168,-207.02968509964657,34.0
-71.61322067384847,-30.641235356043733,-208.8854711812808,34.0
-71.61322794907541,-30.64150578524297,-209.19739850081416,34.0
-71.6132352244008,-30.64177621442938,-179.84734992454534,34.0
-71.61324249982464,-30.64204664360297,-166.87959341041028,34.0
-71.61324977534692,-30.64231707276373,-210.8241523539232,34.0
-71.61325705096765,-30.64258750191169,-182.97160891090581,34.0
-71.61326432668683,-30.64285793104681,-198.12221894542586,34.0
-71.61327160250448,-30.643128360169108,-215.81687359632343,34.0
-71.61327887842057,-30.6433987892786,-201.6808614673346,34.0
-71.61328615443513,-30.64366921837525,-238.18805863707664,33.0
-71.61332253598476,-30.64502136366621,-218.5586294797769,34.0
-71.61332981259008,-30.64529179268593,-218.5974189690622,34.0
-71.61336619709361,-30.646643937592213,-188.7835745561768,34.0
-71.61337347428973,-30.646914366535,-188.18043605381465,34.0
-71.6133807515843,-30.647184795464963,-213.89640313453805,34.0
-71.61338802897735,-30.64745522438211,-209.4998897426572,34.0
-71.61339530646887,-30.64772565328642,-222.71742683385915,34.0
-71.61340258405889,-30.647996082177915,-207.14390044172578,34.0
-71.61340986174736,-30.648266511056597,-221.94883868798522,34.0
-71.6134171395343,-30.64853693992244,-242.40038094091977,34.0
-71.61342441741974,-30.64880736877545,-249.66809019981588,34.0
-71.61343169540365,-30.649077797615657,-248.62888348643904,34.0
-71.61343897348603,-30.64934822644303,-259.2085072132207,34.0
-71.6134462516669,-30.649618655257587,-244.75971225408037,34.0
-71.61345352994624,-30.649889084059307,-241.69688065121,34.0
-71.61346080832408,-30.65015951284821,-223.18594531796515,34.0
-71.6134680868004,-30.65042994162429,-194.10337168114472,34.0
-71.61320624818835,-30.652329235695767,-211.27808121632282,34.0
-71.61321352658379,-30.652599664436625,-235.50969999328922,34.0
-71.61322080507773,-30.65287009316465,-262.55578216660814,34.0
-71.61322808367017,-30.65314052187986,-197.73884468600974,34.0
-71.61323536236107,-30.65341095058224,-145.1703781152364,34.0
-71.61324264115046,-30.6536813792718,-142.51662285756353,34.0
-71.61324992003834,-30.653951807948527,-171.78188553799274,34.0
-71.61325719902472,-30.65422223661244,-171.82389612905115,34.0
-71.61326447810957,-30.654492665263515,-172.32226408411356,34.0
-71.61327175729292,-30.65476309390177,-146.27665980402162,34.0
-71.61327903657478,-30.655033522527194,-110.23819181680136,34.0
-71.61328631595511,-30.65530395113981,-104.03223959796453,34.0
-71.61329359543393,-30.65557437973959,-111.60684421431056,34.0
-71.61330087501126,-30.655844808326545,-116.96592687382937,34.0
-71.61330815468709,-30.65611523690067,-116.35454723744822,34.0
-71.6133154344614,-30.65638566546197,-134.46736716600134,34.0
-71.61332271433423,-30.65665609401045,-155.870964006066,34.0
-71.61332999430554,-30.656926522546097,-169.8806890764575,34.0
-71.61333727437535,-30.65719695106893,-157.85109670248417,34.0
-71.61348249893433,-30.639336060774387,-174.8661563662114,34.0
-71.61348977434038,-30.639606489996016,-177.18149023670586,34.0
-71.61349704984487,-30.63987691920481,-183.86342327371543,34.0
-71.61350432544782,-30.64014734840078,-207.47609295010014,34.0
-71.61351160114924,-30.64041777758394,-190.8027173590475,34.0
-71.61351887694909,-30.640688206754277,-204.86676161546995,34.0
-71.6135261528474,-30.640958635911787,-219.25167988134183,34.0
-71.61353342884419,-30.641229065056475,-236.15210334642913,34.0
-71.61354070493941,-30.64149949418835,-213.46249193741136,34.0
-71.61354798113311,-30.64176992330739,-167.36322958467363,34.0
-71.61355525742526,-30.642040352413616,-179.849224495589,34.0
-71.61356253381588,-30.64231078150701,-192.88686330066344,34.0
-71.61356981030495,-30.642581210587604,-161.7164872262747,34.0
-71.61357708689249,-30.64285163965535,-184.00541668543542,34.0
-71.6135843635785,-30.643122068710287,-206.3211188426795,34.0
-71.61359164036298,-30.643392497752405,-230.6471155567701,33.0
-71.61363530313768,-30.64501507173581,-224.19326194516526,34.0
-71.61364258061145,-30.645285500688164,-216.8343183129087,34.0
-71.61367896945745,-30.64663764525758,-193.55754121571812,34.0
-71.6136862475221,-30.646908074132995,-191.21156451923514,34.0
-71.61369352568522,-30.647178502995583,-212.65850538058254,34.0
-71.61370080394683,-30.64744893184536,-210.33516518376553,34.0
-71.61370808230691,-30.647719360682306,-229.74104491713854,34.0
-71.6137153607655,-30.64798978950642,-237.40319312483123,34.0
-71.61372263932256,-30.64826021831772,-219.66355360943973,34.0
-71.61372991797812,-30.648530647116186,-231.22728898990826,34.0
-71.61373719673216,-30.648801075901837,-235.2166348327366,34.0
-71.6134753653752,-30.650700370387558,-209.44401509671752,34.0
-71.61348264404849,-30.650970799137976,-236.44390451987016,34.0
-71.61348992282028,-30.65124122787559,-248.7168884436448,34.0
-71.61349720169054,-30.651511656600366,-219.63407196176922,34.0
-71.61350448065929,-30.65178208531232,-234.6318222396962,34.0
-71.61351175972653,-30.65205251401145,-211.00853084809876,34.0
-71.61351903889229,-30.65232294269776,-200.29841362282704,34.0
-71.61352631815652,-30.65259337137125,-249.89785938921784,34.0
-71.61353359751924,-30.652863800031906,-258.73815186984797,34.0
-71.61354087698048,-30.653134228679733,-206.36421218164347,34.0
-71.61354815654019,-30.65340465731474,-162.43575572733155,34.0
-71.61355543619841,-30.653675085936925,-146.20400794214243,34.0
-71.61356271595514,-30.65394551454628,-148.37169663982868,34.0
-71.61356999581035,-30.654215943142813,-145.87101767227622,34.0
-71.61357727576407,-30.65448637172652,-136.9755254098773,34.0
-71.61358455581629,-30.6547568002974,-135.106001701422,34.0
-71.61359183596701,-30.65502722885545,-132.4691654455498,34.0
-71.61359911621625,-30.65529765740069,-112.9017801248638,34.0
-71.61360639656398,-30.655568085933087,-110.93090566886002,34.0
-71.61361367701024,-30.655838514452665,-99.54942121486513,34.0
-71.61362095755499,-30.65610894295942,-107.34219219765822,34.0
-71.61362823819825,-30.656379371453344,-123.98381792687913,34.0
-71.61363551894003,-30.65664979993445,-167.4196162888104,34.0
-71.61364279978031,-30.65692022840271,-196.35315983971748,34.0
-71.6136500807191,-30.65719065685816,-145.78406496645854,34.0
-71.61365736175641,-30.657461085300785,-114.66568690128315,34.0
-71.61366464289225,-30.65773151373058,-107.51519734859126,34.0
-71.61367192412658,-30.65800194214755,-75.05792393523353,34.0
-71.61379524775384,-30.639329769507537,-168.41173706920753,34.0
-71.6138025240281,-30.6396001986618,-179.1423865742551,34.0
-71.61380980040083,-30.639870627803216,-191.3017258563714,34.0
-71.61381707687201,-30.64014105693182,-202.45669351843955,34.0
-71.61382435344166,-30.640411486047608,-211.99263996678522,34.0
-71.61383163010979,-30.64068191515056,-218.18402602071032,34.0
-71.61383890687638,-30.64095234424071,-249.94571201774568,34.0
-71.61384618374143,-30.641222773318024,-255.33456019480002,34.0
-71.61385346070496,-30.64149320238252,-204.47692116079116,34.0
-71.61386073776696,-30.641763631434195,-175.21197187466586,34.0
-71.61386801492742,-30.64203406047304,-200.43291282193996,34.0
-71.61387529218638,-30.642304489499068,-191.8030412061875,34.0
-71.61388256954379,-30.64257491851228,-169.71103372005155,34.0
-71.6138898469997,-30.642845347512655,-183.68404214496437,34.0
-71.61389712455406,-30.643115776500217,-212.91879202138054,33.0
-71.61390440220691,-30.64338620547496,-228.81095571347817,33.0
-71.61394807019212,-30.6450087790541,-221.42961168942614,34.0
-71.61399174172283,-30.646631352171596,-200.4431860174538,34.0
-71.613999020656,-30.646901780979626,-177.4402897400591,34.0
-71.61400629968766,-30.64717220977484,-204.67692571853186,34.0
-71.61374447558468,-30.64907150467466,-245.75233402121037,34.0
-71.6137517545357,-30.649341933434656,-284.7740447179834,34.0
-71.61375903358523,-30.649612362181838,-279.88140549125757,34.0
-71.61376631273323,-30.649882790916184,-262.471858022109,34.0
-71.61377359197974,-30.650153219637705,-236.66763180845095,34.0
-71.61378087132475,-30.650423648346404,-232.15208562520883,34.0
-71.61378815076824,-30.650694077042296,-213.75611463532746,34.0
-71.61379543031023,-30.65096450572534,-219.95532169867582,34.0
-71.61380270995073,-30.65123493439557,-248.29519863925572,34.0
-71.61380998968973,-30.651505363052976,-216.5632037476573,34.0
-71.61381726952723,-30.65177579169755,-220.58957867626495,34.0
-71.61382454946323,-30.6520462203293,-194.03907340453262,34.0
-71.61383182949773,-30.652316648948226,-191.56359703240295,34.0
-71.61383910963075,-30.65258707755433,-251.1684614640493,34.0
-71.61384638986226,-30.65285750614761,-244.44484309223827,34.0
-71.61385367019228,-30.65312793472806,-215.95910291576556,34.0
-71.61386095062082,-30.65339836329569,-192.75760196107086,34.0
-71.61386823114786,-30.65366879185049,-173.79678210747787,34.0
-71.61387551177341,-30.653939220392463,-156.44241547850535,34.0
-71.61388279249748,-30.65420964892161,-137.0341046828497,34.0
-71.61389007332005,-30.65448007743794,-129.21819018284756,34.0
-71.61389735424115,-30.65475050594144,-123.4980482060105,34.0
-71.61390463526077,-30.6550209344321,-135.2671547448373,34.0
-71.61391191637888,-30.655291362909956,-143.9107309326915,34.0
-71.61391919759554,-30.65556179137497,-125.97334587270866,34.0
-71.61392647891068,-30.65583221982716,-131.64042726545978,34.0
-71.61393376032437,-30.65610264826653,-127.55235159307368,34.0
-71.61394104183658,-30.656373076693068,-144.4665222310354,34.0
-71.61394832344729,-30.656643505106786,-129.94640180131344,34.0
-71.61395560515655,-30.656913933507667,-139.08366853274777,34.0
-71.61396288696433,-30.65718436189573,-103.2564175668744,34.0
-71.61397016887062,-30.657454790270968,-85.98121357897372,34.0
-71.61397745087545,-30.657725218633377,-123.47640607152341,34.0
-71.6139847329788,-30.65799564698296,-86.55137602727606,34.0
-71.6139920151807,-30.65826607531972,-76.64014533150237,34.0
