lon,lat,accum,n_obs
-71.61266062851819,-30.643681799308563,-220.71397389564433,38.0
-71.61250062974615,-30.64936710095953,-114.30905675433343,38.0
-71.61250790532108,-30.64963752997616,-102.17963065702745,38.0
-71.61251518099444,-30.649907958979966,-156.60376399719703,38.0
-71.61252245676624,-30.65017838797095,-161.31427467292272,38.0
-71.6125297326365,-30.650448816949112,-182.18500244341092,38.0
-71.61253700860523,-30.65071924591446,-203.00229099039643,38.0
-71.61254428467238,-30.65098967486697,-186.61951630469025,38.0
-71.612551560838,-30.651260103806678,-103.28545911397761,38.0
-71.61255883710209,-30.65153053273353,-74.42709202427288,39.0
-71.6125661134646,-30.651800961647577,-184.41357301675495,39.0
-71.61257338992559,-30.6520713905488,-215.9030315777591,39.0
-71.61258066648503,-30.6523418194372,-161.6368434870637,39.0
-71.61258794314291,-30.652612248312774,-133.3444469596523,39.0
-71.61259521989928,-30.652882677175526,-135.1840184402241,39.0
-71.6126024967541,-30.653153106025457,-174.11525364335185,39.0
-71.61260977370738,-30.653423534862565,-127.68648456879613,39.0
-71.61261705075911,-30.65369396368684,-152.37863900230138,39.0
-71.61262432790932,-30.65396439249829,-135.2053171149842,38.0
-71.61263160515799,-30.654234821296928,-205.47091167630512,38.0
-71.61264615995073,-30.65477567885572,-138.6845384699194,38.0
-71.6126534374948,-30.655046107615867,-131.61114500302773,38.0
-71.61266071513735,-30.655316536363213,-118.49898478837633,38.0
-71.61284972742877,-30.639078211685515,-144.06150087830272,39.0
-71.61285700099995,-30.63934864105467,-145.64141416230729,39.0
-71.61286427466958,-30.639619070411012,-180.04558310438287,39.0
-71.61287154843762,-30.639889499754524,-121.57518162306333,39.0
-71.6128788223041,-30.64015992908522,-134.94318762963582,38.0
-71.61288609626901,-30.640430358403098,-167.233573574121,37.0
-71.61289337033234,-30.64070078770815,-138.20266902629888,37.0
-71.61290064449412,-30.640971217000384,-177.64214034138504,37.0
-71.61290791875432,-30.64124164627979,-190.6512079760079,37.0
-71.61291519311295,-30.641512075546387,-164.44671663458942,37.0
-71.61292246757003,-30.64178250480015,-186.8845649200897,37.0
-71.61292974212556,-30.6420529340411,-140.39286443258567,37.0
-71.61266790289439,-30.6439522285271,-160.49027746975852,38.0
-71.61269700138355,-30.64503394527309,-170.1544384399654,38.0
-71.61270427625195,-30.64530437442754,-129.31090323627103,38.0
-71.61271155121877,-30.64557480356915,-211.00191380525428,38.0
-71.61279885849947,-30.64881995226844,-128.43427267838237,38.0
-71.61280613474614,-30.64909038124336,-169.0723973296606,38.0
-71.61281341109124,-30.64936081020547,-162.61732580422924,38.0
-71.6128206875348,-30.649631239154747,-145.88539930743835,38.0
-71.61282796407684,-30.649901668091204,-133.61059204338522,38.0
-71.61283524071733,-30.65017209701483,-147.08457242993765,38.0
-71.61284251745627,-30.650442525925644,-155.20188025666758,38.0
-71.6128497942937,-30.65071295482364,-176.6276436245214,38.0
-71.61285707122957,-30.6509833837088,-160.0607475938923,38.0
-71.6128643482639,-30.65125381258114,-123.95634852244548,38.0
-71.6128716253967,-30.651524241440647,-129.70082465270454,38.0
-71.61287890262797,-30.65179467028733,-151.12924919643896,38.0
-71.61288617995771,-30.6520650991212,-139.7600375830227,38.0
-71.61289345738591,-30.65233552794225,-128.08720025413902,38.0
-71.61290073491259,-30.65260595675047,-158.66597452776685,39.0
-71.61290801253774,-30.652876385545863,-178.48849854400152,39.0
-71.61291529026136,-30.65314681432843,-172.17590037141642,39.0
-71.61292256808346,-30.65341724309818,-127.81214880689096,38.0
-71.61292984600402,-30.653687671855103,-98.15386087348915,38.0
-71.61316247557696,-30.6390719219883,-169.57922751487018,39.0
-71.61316975001635,-30.639342351290097,-191.0469561199842,39.0
-71.61317702455419,-30.639612780579093,-167.20214515210478,39.0
-71.61318429919046,-30.63988320985525,-168.81035797693482,39.0
-71.61319157392518,-30.640153639118587,-145.09362005480733,38.0
-71.61319884875834,-30.640424068369107,-180.42581689535913,37.0
-71.61293701677951,-30.642323363269224,-148.78756472046743,37.0
-71.61294429153189,-30.642593792484536,-160.3766892092322,37.0
-71.61295156638272,-30.64286422168702,-108.20244929794423,37.0
-71.612958841332,-30.64313465087668,-167.92611664027172,37.0
-71.61296611637972,-30.64340508005352,-182.97245195024513,37.0
-71.61297339152588,-30.643675509217548,-230.21901374282564,37.0
-71.61300976873339,-30.645027654845308,-151.5478452011913,38.0
-71.61301704447023,-30.6452980839324,-173.31696366409548,38.0
-71.61305342463129,-30.64665022917549,-119.80539463731533,38.0
-71.61306070095887,-30.64692065818564,-164.94642958989562,38.0
-71.6130679773849,-30.64719108718296,-188.6817826870933,38.0
-71.6130752539094,-30.64746151616748,-159.59122556924063,38.0
-71.61310436099203,-30.64854323197727,-179.0516704806953,38.0
-71.61311163800883,-30.648813660897652,-175.8407013792826,38.0
-71.61311891512412,-30.649084089805225,-170.91696371646088,38.0
-71.61312619233787,-30.64935451869997,-133.03673374534745,38.0
-71.6131334696501,-30.64962494758189,-172.60746384077723,38.0
-71.61314074706078,-30.64989537645098,-275.8600891264196,38.0
-71.61314802456994,-30.650165805307253,-161.56109759142421,38.0
-71.61315530217757,-30.6504362341507,-189.74993207708687,38.0
-71.61316257988369,-30.65070666298133,-172.32736495496584,38.0
-71.61316985768828,-30.65097709179913,-204.82779800593192,38.0
-71.61317713559133,-30.65124752060411,-169.9944271893374,38.0
-71.61318441359286,-30.65151794939626,-122.4586964370995,38.0
-71.61319169169286,-30.65178837817558,-179.29051894018446,38.0
-71.61319896989137,-30.652058806942087,-164.69823343644504,38.0
-71.61293712402306,-30.6539581005992,-82.17835203034242,38.0
-71.6129444021406,-30.654228529330474,-68.76663294751602,38.0
-71.61295168035659,-30.65449895804892,-141.2828786297922,38.0
-71.61295895867106,-30.654769386754545,-156.98904719812398,38.0
-71.61296623708402,-30.65503981544733,-91.36576962417028,38.0
-71.61297351559547,-30.65531024412732,-150.4901367968749,38.0
-71.6129807942054,-30.655580672794468,-116.70550383266935,38.0
-71.61298807291381,-30.655851101448786,-66.80414771681832,38.0
-71.6129953517207,-30.65612153009028,-161.2474301901734,38.0
-71.61300263062607,-30.65639195871896,-143.87395004967476,38.0
-71.61320612368995,-30.6406944976068,-137.07144505329325,37.0
-71.61321339871999,-30.64096492683168,-173.3350859391093,37.0
-71.61322067384847,-30.641235356043733,-142.77583888591982,37.0
-71.61322794907541,-30.64150578524297,-174.23976196480956,37.0
-71.6132352244008,-30.64177621442938,-163.88561846381924,37.0
-71.61324249982464,-30.64204664360297,-147.49852480767163,37.0
-71.61324977534692,-30.64231707276373,-147.92960668410578,37.0
-71.61325705096765,-30.64258750191169,-171.82120862145737,37.0
-71.61326432668683,-30.64285793104681,-115.1043069613601,37.0
-71.61327160250448,-30.643128360169108,-144.50138350216335,37.0
-71.61327887842057,-30.6433987892786,-136.42776079335212,37.0
-71.61328615443513,-30.64366921837525,-99.68682978569707,37.0
-71.61332253598476,-30.64502136366621,-184.8398806864054,38.0
-71.61332981259008,-30.64529179268593,-140.9850677125876,38.0
-71.61336619709361,-30.646643937592213,-159.65676319312158,38.0
-71.61337347428973,-30.646914366535,-142.30132730547984,38.0
-71.6133807515843,-30.647184795464963,-194.62752240497204,38.0
-71.61338802897735,-30.64745522438211,-166.8034043443006,38.0
-71.61339530646887,-30.64772565328642,-160.04899263332138,38.0
-71.61340258405889,-30.647996082177915,-152.54289515603654,38.0
-71.61340986174736,-30.648266511056597,-182.9165886398123,38.0
-71.6134171395343,-30.64853693992244,-180.74352003702987,38.0
-71.61342441741974,-30.64880736877545,-156.89639993073115,38.0
-71.61343169540365,-30.649077797615657,-190.04420055510752,38.0
-71.61343897348603,-30.64934822644303,-166.4394525343945,38.0
-71.6134462516669,-30.649618655257587,-208.73469565849538,38.0
-71.61345352994624,-30.649889084059307,-162.67002436669532,38.0
-71.61346080832408,-30.65015951284821,-131.2645125983206,38.0
-71.6134680868004,-30.65042994162429,-182.05004814152622,38.0
-71.61320624818835,-30.652329235695767,-192.4251132853865,39.0
-71.61321352658379,-30.652599664436625,-109.35828897493687,38.0
-71.61322080507773,-30.65287009316465,-194.2044318757513,38.0
-71.61322808367017,-30.65314052187986,-193.7502440586674,38.0
-71.61323536236107,-30.65341095058224,-142.92118974429593,38.0
-71.61324264115046,-30.6536813792718,-126.74019230973217,38.0
-71.61324992003834,-30.653951807948527,-137.59325017548053,38.0
-71.61325719902472,-30.65422223661244,-144.05935718943897,38.0
-71.61326447810957,-30.654492665263515,-178.47883219558085,38.0
-71.61327175729292,-30.65476309390177,-136.13276401754914,38.0
-71.61327903657478,-30.655033522527194,-35.934462508050274,38.0
-71.61328631595511,-30.65530395113981,-99.78155991224797,38.0
-71.61329359543393,-30.65557437973959,-123.89172292575708,38.0
-71.61330087501126,-30.655844808326545,-47.72732047616299,38.0
-71.61330815468709,-30.65611523690067,-88.6006885213107,38.0
-71.6133154344614,-30.65638566546197,-108.77966961623983,38.0
-71.61332271433423,-30.65665609401045,-139.88914690627806,38.0
-71.61332999430554,-30.656926522546097,-135.27397981067236,38.0
-71.61333727437535,-30.65719695106893,-163.49802586803864,38.0
-71.61348249893433,-30.639336060774387,-113.34403730703414,39.0
-71.61348977434038,-30.639606489996016,-183.03747830788328,39.0
-71.61349704984487,-30.63987691920481,-97.07964533450792,38.0
-71.61350432544782,-30.64014734840078,-129.9828691412998,37.0
-71.61351160114924,-30.64041777758394,-150.78644223047908,37.0
-71.61351887694909,-30.640688206754277,-172.2261079467926,37.0
-71.6135261528474,-30.640958635911787,-174.66237568795728,37.0
-71.61353342884419,-30.641229065056475,-107.9160888700989,37.0
-71.61354070493941,-30.64149949418835,-147.55290011547294,37.0
-71.61354798113311,-30.64176992330739,-127.44444986265032,37.0
-71.61355525742526,-30.642040352413616,-151.92075066939864,37.0
-71.61356253381588,-30.64231078150701,-112.4699803525706,37.0
-71.61356981030495,-30.642581210587604,-140.43093373031022,37.0
-71.61357708689249,-30.64285163965535,-199.71648775457152,37.0
-71.6135843635785,-30.643122068710287,-136.83542290922347,37.0
-71.61359164036298,-30.643392497752405,-129.4067479850182,37.0
-71.61363530313768,-30.64501507173581,-173.01699111051116,38.0
-71.61364258061145,-30.645285500688164,-159.46894784622467,38.0
-71.61367896945745,-30.64663764525758,-106.40689731586728,38.0
-71.6136862475221,-30.646908074132995,-139.34453993828873,38.0
-71.61369352568522,-30.647178502995583,-136.10433946578001,38.0
-71.61370080394683,-30.64744893184536,-183.95099666135653,38.0
-71.61370808230691,-30.647719360682306,-182.13672961004352,38.0
-71.6137153607655,-30.64798978950642,-190.12352199881377,38.0
-71.61372263932256,-30.64826021831772,-209.96868025774384,38.0
-71.61372991797812,-30.648530647116186,-171.92432333617543,38.0
-71.61373719673216,-30.648801075901837,-236.5088889321993,38.0
-71.6134753653752,-30.650700370387558,-174.55238039844986,38.0
-71.61348264404849,-30.650970799137976,-189.3019182305427,38.0
-71.61348992282028,-30.65124122787559,-183.63705917693494,38.0
-71.61349720169054,-30.651511656600366,-197.5565196251048,38.0
-71.61350448065929,-30.65178208531232,-156.19318149725456,38.0
-71.61351175972653,-30.65205251401145,-201.24921164458436,38.0
-71.61351903889229,-30.65232294269776,-139.80546144386432,38.0
-71.61352631815652,-30.65259337137125,-187.1108146402917,38.0
-71.61353359751924,-30.652863800031906,-230.17498948574658,38.0
-71.61354087698048,-30.653134228679733,-159.950418297145,38.0
-71.61354815654019,-30.65340465731474,-147.51443397377676,38.0
-71.61355543619841,-30.653675085936925,-101.59942204894341,38.0
-71.61356271595514,-30.65394551454628,-143.64593737180894,38.0
-71.61356999581035,-30.654215943142813,-127.79700504749273,38.0
-71.61357727576407,-30.65448637172652,-119.79260822979951,38.0
-71.61358455581629,-30.6547568002974,-56.56782535561142,38.0
-71.61359183596701,-30.65502722885545,-120.63988657754831,38.0
-71.61359911621625,-30.65529765740069,-138.7086325654431,38.0
-71.61360639656398,-30.655568085933087,-99.56356920028247,38.0
-71.61361367701024,-30.655838514452665,-100.91804628157803,38.0
-71.61362095755499,-30.65610894295942,-130.26925445631704,38.0
-71.61362823819825,-30.656379371453344,-103.59593937189632,38.0
-71.61363551894003,-30.65664979993445,-100.25008203508163,38.0
-71.61364279978031,-30.65692022840271,-139.32833694269047,38.0
-71.6136500807191,-30.65719065685816,-175.8046044583207,38.0
-71.61365736175641,-30.657461085300785,-138.91178446130422,38.0
-71.61366464289225,-30.65773151373058,-128.41232895634118,37.0
-71.61367192412658,-30.65800194214755,-156.96307307832996,37.0
-71.61379524775384,-30.639329769507537,-100.37507239071032,39.0
-71.6138025240281,-30.6396001986618,-166.71796305128385,39.0
-71.61380980040083,-30.639870627803216,-177.63073196799823,37.0
-71.61381707687201,-30.64014105693182,-132.22097539005313,37.0
-71.61382435344166,-30.640411486047608,-200.30037986396133,37.0
-71.61383163010979,-30.64068191515056,-214.5273762438456,37.0
-71.61383890687638,-30.64095234424071,-210.6338403639361,37.0
-71.61384618374143,-30.641222773318024,-194.16256967446327,37.0
-71.61385346070496,-30.64149320238252,-171.9037154154462,37.0
-71.61386073776696,-30.641763631434195,-132.77340528286533,37.0
-71.61386801492742,-30.64203406047304,-112.71630478991162,37.0
-71.61387529218638,-30.642304489499068,-133.08692153661306,37.0
-71.61388256954379,-30.64257491851228,-138.93612378243773,37.0
-71.6138898469997,-30.642845347512655,-131.50303256191185,37.0
-71.61389712455406,-30.643115776500217,-173.71830112677864,37.0
-71.61390440220691,-30.64338620547496,-184.8851680554197,37.0
-71.61394807019212,-30.6450087790541,-180.7492429075472,38.0
-71.61399174172283,-30.646631352171596,-63.15902529341413,38.0
-71.613999020656,-30.646901780979626,-108.17161949576064,38.0
-71.61400629968766,-30.64717220977484,-166.4048154071359,38.0
-71.61374447558468,-30.64907150467466,-146.5706522109326,38.0
-71.6137517545357,-30.649341933434656,-200.52500901967807,38.0
-71.61375903358523,-30.649612362181838,-197.5979446050872,38.0
-71.61376631273323,-30.649882790916184,-221.5490191258402,38.0
-71.61377359197974,-30.650153219637705,-205.39229107716523,38.0
-71.61378087132475,-30.650423648346404,-128.96533991742592,38.0
-71.61378815076824,-30.650694077042296,-174.83943906039974,38.0
-71.61379543031023,-30.65096450572534,-136.3041585092617,38.0
-71.61380270995073,-30.65123493439557,-144.02924263862778,38.0
-71.61380998968973,-30.651505363052976,-126.70017909694879,38.0
-71.61381726952723,-30.65177579169755,-148.68499547773808,38.0
-71.61382454946323,-30.6520462203293,-136.93079517698783,39.0
-71.61383182949773,-30.652316648948226,-137.4136501131226,39.0
-71.61383910963075,-30.65258707755433,-192.69920656705173,38.0
-71.61384638986226,-30.65285750614761,-183.0342007991352,38.0
-71.61385367019228,-30.65312793472806,-188.34791590083688,38.0
-71.61386095062082,-30.65339836329569,-181.67794849117712,38.0
-71.61386823114786,-30.65366879185049,-202.83540837913432,38.0
-71.61387551177341,-30.653939220392463,-154.48062623165396,38.0
-71.61388279249748,-30.65420964892161,-96.93878088234534,38.0
-71.61389007332005,-30.65448007743794,-95.40916683852718,38.0
-71.61389735424115,-30.65475050594144,-95.33286446016959,38.0
-71.61390463526077,-30.6550209344321,-178.3109910326739,38.0
-71.61391191637888,-30.655291362909956,-96.53351903548213,38.0
-71.61391919759554,-30.65556179137497,-122.69656984952651,38.0
-71.61392647891068,-30.65583221982716,-132.901148529804,38.0
-71.61393376032437,-30.65610264826653,-129.24575037562533,38.0
-71.61394104183658,-30.656373076693068,-134.64216036407123,38.0
-71.61394832344729,-30.656643505106786,-113.58629427636265,38.0
-71.61395560515655,-30.656913933507667,-136.30349647307784,39.0
-71.61396288696433,-30.65718436189573,-148.09972955757843,39.0
-71.61397016887062,-30.657454790270968,-159.96139502571006,38.0
-71.61397745087545,-30.657725218633377,-132.9504384291878,38.0
-71.6139847329788,-30.65799564698296,-147.09852154145676,38.0
-71.6139920151807,-30.65826607531972,-149.76989873022538,38.0
